TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΑΥΤΟΣΑΝΔΑΡΑΚΗ,αὐτοσανδαράκη,,αὐτοσανδαράκη,very,very,very,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσανδαράκη
ΑΥΤΟΣΕ,αὐτόσε,αυτοσε,αὐτόσε,in the same direction,"thither, to the very place","thither, to the very place",,,,,Adverb,http://logeion.uchicago.edu/index.html#αὐτόσε
ΑΥΤΟΣΙΔΗΡΟΣ,αὐτοσίδηρος,,αὐτοσίδηρος,"of sheer iron, with stroke of sword","of sheer iron, with stroke of sword","of sheer iron, with stroke of sword",,,,,,http://logeion.uchicago.edu/index.html#αὐτοσίδηρος
ΑΥΤΟΣΙΤΟΣ,αὐτόσιτος,,αὐτόσιτος,bringing one's own provisions,bringing one's own provisions,bringing one's own provisions,,,,,,http://logeion.uchicago.edu/index.html#αὐτόσιτος
ΑΥΤΟΣΚΑΠΑΝΕΥΣ,αὐτοσκαπανεύς,,αὐτοσκαπανεύς,very digger,very digger,very digger,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσκαπανεύς
ΑΥΤΟΣΚΕΥΑΣΤΟΣ,αὐτοσκεύαστος,,αὐτοσκεύαστος,self-made,self-made,self-made,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσκεύαστος
ΑΥΤΟΣΚΕΥΟΣ,αὐτόσκευος,,αὐτόσκευος,artless,artless,artless,,,,,,http://logeion.uchicago.edu/index.html#αὐτόσκευος
ΑΥΤΟΣΚΩΜΜΑ,αὐτόσκωμμα,,αὐτόσκωμμα,essence of wit,essence of wit,essence of wit,,,,,,http://logeion.uchicago.edu/index.html#αὐτόσκωμμα
ΑΥΤΟΣΜΙΚΡΟΝ,αὐτοσμικρόν,,αὐτοσμικρόν,abstract smallness,abstract smallness,abstract smallness,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσμικρόν
ΑΥΤΟΣΟΦΙΑ,αὐτοσοφία,,αὐτοσοφία,very wisdom,very wisdom,very wisdom,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσοφία
ΑΥΤΟΣΟΦΟΣ,αὐτόσοφος,,αὐτόσοφος,"of, with native mother-wit","of, with native mother-wit","of, with native mother-wit",,,,,,http://logeion.uchicago.edu/index.html#αὐτόσοφος
ΑΥΤΟΣΠΟΡΟΣ,αὐτόσπορος,,αὐτόσπορος,self-sown,self-sown,self-sown,,,,,,http://logeion.uchicago.edu/index.html#αὐτόσπορος
ΑΥΤΟΣΣΥΤΟΣ,αὐτόσσυτος,,αὐτόσσυτος,self-sped,self-sped,self-sped,,,,,,http://logeion.uchicago.edu/index.html#αὐτόσσυτος
ΑΥΤΟΣΤΑΔΙΗ,αὐτοσταδίη,,αὐτοσταδίη,"a stand-up fight, close fight","a stand-up fight, close fight","a stand-up fight, close fight",,,,,,http://logeion.uchicago.edu/index.html#αὐτοσταδίη
ΑΥΤΟΣΤΑΣΙΣ,αὐτόστασις,,αὐτόστασις,pure rest,pure rest,pure rest,,,,,,http://logeion.uchicago.edu/index.html#αὐτόστασις
ΑΥΤΟΣΤΑΤΕΩ,αὐτοστατέω,,αὐτοστατέω,"to be independent, self-sufficient","to be independent, self-sufficient","to be independent, self-sufficient",,,,,,http://logeion.uchicago.edu/index.html#αὐτοστατέω
ΑΥΤΟΣΤΑΤΟΣ,αὐτόστατος,,αὐτόστατος,standing on its own base,standing on its own base,standing on its own base,,,,,,http://logeion.uchicago.edu/index.html#αὐτόστατος
ΑΥΤΟΣΤΕΡΙΦΟΣ,αὐτοστέριφος,,αὐτοστέριφος,strong in itself,strong in itself,strong in itself,,,,,,http://logeion.uchicago.edu/index.html#αὐτοστέριφος
ΑΥΤΟΣΤΟΙΧΟΣ,αὐτόστοιχος,,αὐτόστοιχος,"going by oneself, independent","going by oneself, independent","going by oneself, independent",,,,,,http://logeion.uchicago.edu/index.html#αὐτόστοιχος
ΑΥΤΟΣΤΟΛΟΣ,αὐτόστολος,,αὐτόστολος,"self-sent, going","self-sent, going","self-sent, going",,,,,,http://logeion.uchicago.edu/index.html#αὐτόστολος
ΑΥΤΟΣΤΟΝΟΣ,αὐτόστονος,,αὐτόστονος,lamenting by,lamenting by,lamenting by,,,,,,http://logeion.uchicago.edu/index.html#αὐτόστονος
ΑΥΤΟΣΤΡΑΤΗΓΟΣ,αὐτοστράτηγος,,αὐτοστράτηγος,general in independent command,general in independent command,general in independent command,,,,,,http://logeion.uchicago.edu/index.html#αὐτοστράτηγος
ΑΥΤΟΣΤΡΟΦΟΣ,αὐτόστροφος,,αὐτόστροφος,revolving,revolving,revolving,,,,,,http://logeion.uchicago.edu/index.html#αὐτόστροφος
ΑΥΤΟΣΥΜΜΕΤΡΟΣ,αὐτοσύμμετρος,,αὐτοσύμμετρος,ideally symmetrical,ideally symmetrical,ideally symmetrical,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσύμμετρος
ΑΥΤΟΣΥΣΤΑΤΟΣ,αὐτοσύστατος,,αὐτοσύστατος,self-constituting,self-constituting,self-constituting,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσύστατος
ΑΥΤΟΣΦΑΓΗΣ,αὐτοσφαγής,,αὐτοσφαγής –ές,slain by oneself,slain by oneself,slain by oneself,3,,,0,Adjective,http://logeion.uchicago.edu/index.html#αὐτοσφαγής
ΑΥΤΟΣΧΕΔΕΣ,αὐτοσχεδές,,αὐτοσχεδές,shoe,shoe,shoe,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδές
ΑΥΤΟΣΧΕΔΙΑΖΩ,αὐτοσχεδιάζω,,αὐτοσχεδιάζω,to improvise,to improvise,to improvise,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδιάζω
ΑΥΤΟΣΧΕΔΙΑΣΜΑ,αὐτοσχεδίασμα,,αὐτοσχεδίασμα,an impromptu,an impromptu,an impromptu,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδίασμα
ΑΥΤΟΣΧΕΔΙΑΣΜΟΣ,αὐτοσχεδιασμός,,αὐτοσχεδιασμός,extemporaneous speaking,extemporaneous speaking,extemporaneous speaking,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδιασμός
ΑΥΤΟΣΧΕΔΙΑΣΤΗΣ,αὐτοσχεδιαστής,,αὐτοσχεδιαστής,one who improvises,one who improvises,one who improvises,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδιαστής
ΑΥΤΟΣΧΕΔΙΑΣΤΙΚΟΣ,αὐτοσχεδιαστικός,,αὐτοσχεδιαστικός,extemporaneous,extemporaneous,extemporaneous,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδιαστικός
ΑΥΤΟΣΧΕΔΙΗ,αὐτοσχεδίη,,αὐτοσχεδίη,close combat;,close combat;,close combat;,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδίη
ΑΥΤΟΣΧΕΔΙΟΣ,αὐτοσχέδιος,,αὐτοσχέδιος,hand to hand,hand to hand,hand to hand,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχέδιος
ΑΥΤΟΣΧΕΔΟΝ,αὐτοσχεδόν,,αὐτοσχεδόν,"near at hand, hand to hand","near at hand, hand to hand","near at hand, hand to hand",,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχεδόν
ΑΥΤΟΣΧΙΔΗΣ,αὐτοσχιδής,,αὐτοσχιδής,simply slit: simple,simply slit: simple,simply slit: simple,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσχιδής
ΑΥΤΟΣΩΚΡΑΤΗΣ,αὐτοσωκράτης,,αὐτοσωκράτης,the 'form' of Socrates,the 'form' of Socrates,the 'form' of Socrates,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσωκράτης
ΑΥΤΟΣΩΜΑ,αὐτόσωμα,,αὐτόσωμα,"abstract, ideal body","abstract, ideal body","abstract, ideal body",,,,,,http://logeion.uchicago.edu/index.html#αὐτόσωμα
ΑΥΤΟΣΩΦΡΟΣΥΝΗ,αὐτοσωφροσύνη,,αὐτοσωφροσύνη,abstract moderation,abstract moderation,abstract moderation,,,,,,http://logeion.uchicago.edu/index.html#αὐτοσωφροσύνη
ΑΥΤΟΤΑΓΟΣ,αὐτόταγος,,αὐτόταγος,"without a master, independent","without a master, independent","without a master, independent",,,,,,http://logeion.uchicago.edu/index.html#αὐτόταγος
ΑΥΤΟΤΑΧΟΣ,αὐτόταχος,,αὐτόταχος,abstract velocity,abstract velocity,abstract velocity,,,,,,http://logeion.uchicago.edu/index.html#αὐτόταχος
ΑΥΤΟΤΕΛΕΙΑ,αὐτοτέλεια,,αὐτοτέλεια,"perfection, completeness","perfection, completeness","perfection, completeness",,,,,,http://logeion.uchicago.edu/index.html#αὐτοτέλεια
ΑΥΤΟΤΕΛΕΙΟΣ,αὐτοτέλειος,,αὐτοτέλειος,"self-complete, perfect","self-complete, perfect","self-complete, perfect",,,,,,http://logeion.uchicago.edu/index.html#αὐτοτέλειος
ΑΥΤΟΤΕΛΕΙΟΤΗΣ,αὐτοτελειότης,,αὐτοτελειότης,perfection,perfection,perfection,,,,,,http://logeion.uchicago.edu/index.html#αὐτοτελειότης
ΑΥΤΟΤΕΛΕΣΤΟΣ,αὐτοτέλεστος,,αὐτοτέλεστος,"self-accomplished, spontaneous","self-accomplished, spontaneous","self-accomplished, spontaneous",,,,,,http://logeion.uchicago.edu/index.html#αὐτοτέλεστος
ΑΥΤΟΤΕΛΗΣ,αὐτοτελής,,αὐτοτελής,"ending in itself, complete in itself, supporting oneself","ending in itself, complete in itself, supporting oneself","ending in itself, complete in itself, supporting oneself",,,,,,http://logeion.uchicago.edu/index.html#αὐτοτελής
ΑΥΤΟΤΕΤΡΑΣ,αὐτοτετράς,,αὐτοτετράς,abstract number four,abstract number four,abstract number four,,,,,,http://logeion.uchicago.edu/index.html#αὐτοτετράς
ΑΥΤΟΤΕΧΝΟΣ,αὐτότεχνος,,αὐτότεχνος,self-instructed,self-instructed,self-instructed,,,,,,http://logeion.uchicago.edu/index.html#αὐτότεχνος
ΑΥΤΟΤΗΣ,αὐτότης,,αὐτότης,identity,identity,identity,,,,,,http://logeion.uchicago.edu/index.html#αὐτότης
ΑΥΤΟΤΜΗΤΟΣ,αὐτότμητος,,αὐτότμητος,self-severed,self-severed,self-severed,,,,,,http://logeion.uchicago.edu/index.html#αὐτότμητος
ΑΥΤΟΤΟΚΟΣ,αὐτότοκος,,αὐτότοκος,young and all,young and all,young and all,,,,,,http://logeion.uchicago.edu/index.html#αὐτότοκος
ΑΥΤΟΤΡΑΓΙΚΟΣ,αὐτοτραγικός,,αὐτοτραγικός,arrant tragic,arrant tragic,arrant tragic,,,,,,http://logeion.uchicago.edu/index.html#αὐτοτραγικός
ΑΥΤΟΤΡΑΠΕΖΟΣ,αὐτοτράπεζος,,αὐτοτράπεζος,eating at the same table with,eating at the same table with,eating at the same table with,,,,,,http://logeion.uchicago.edu/index.html#αὐτοτράπεζος
ΑΥΤΟΤΡΙΑΣ,αὐτοτριάς,,αὐτοτριάς,the abstract number three,the abstract number three,the abstract number three,,,,,,http://logeion.uchicago.edu/index.html#αὐτοτριάς
ΑΥΤΟΤΡΙΓΩΝΟΝ,αὐτοτρίγωνον,,αὐτοτρίγωνον,"the ideal triangle, the Form of triangle","the ideal triangle, the Form of triangle","the ideal triangle, the Form of triangle",,,,,,http://logeion.uchicago.edu/index.html#αὐτοτρίγωνον
ΑΥΤΟΤΡΟΠΗΣΑΣ,αὐτοτροπήσας,,αὐτοτροπήσας,to turn straightway,to turn straightway,to turn straightway,,,,,,http://logeion.uchicago.edu/index.html#αὐτοτροπήσας
ΑΥΤΟΤΥΠΟΣ,αὐτότυπος,,αὐτότυπος,self-inflicted,self-inflicted,self-inflicted,,,,,,http://logeion.uchicago.edu/index.html#αὐτότυπος
ΑΥΤΟΥ,αὐτοῦ,αυτου,αὐτοῦ,"at the very place, here, there","at the very place, just here, just there","at the very place, just here, just there",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#αὐτοῦ
ΑΥΤΟΥΓΙΕΙΑ,αὐτοϋγίεια,,αὐτοϋγίεια,health in the abstract,health in the abstract,health in the abstract,,,,,,http://logeion.uchicago.edu/index.html#αὐτοϋγίεια
ΑΥΤΟΥΔΕΤΕΡΟΣ,αὐτουδέτερος,,αὐτουδέτερος,"absolutely neuter, An.Bachm.","absolutely neuter, An.Bachm.","absolutely neuter, An.Bachm.",,,,,,http://logeion.uchicago.edu/index.html#αὐτουδέτερος
ΑΥΤΟΥΔΩΡ,αὐτοΰδωρ,,αὐτοΰδωρ,very water,very water,very water,,,,,,http://logeion.uchicago.edu/index.html#αὐτοΰδωρ
ΑΥΤΟΥΡΓΕΩ,αὐτουργέω,,αὐτουργέω,to work with one's own hand,to work with one's own hand,to work with one's own hand,,,,,,http://logeion.uchicago.edu/index.html#αὐτουργέω
ΑΥΤΟΥΡΓΗΜΑ,αὐτούργημα,,αὐτούργημα,a piece of one's own work,a piece of one's own work,a piece of one's own work,,,,,,http://logeion.uchicago.edu/index.html#αὐτούργημα
ΑΥΤΟΥΡΓΗΤΟΣ,αὐτούργητος,,αὐτούργητος,"self-wrought, rudely wrought","self-wrought, rudely wrought","self-wrought, rudely wrought",,,,,,http://logeion.uchicago.edu/index.html#αὐτούργητος
ΑΥΤΟΥΡΓΙΑ,αὐτουργία,,αὐτουργία,a working on oneself,a working on oneself,a working on oneself,,,,,,http://logeion.uchicago.edu/index.html#αὐτουργία
ΑΥΤΟΥΡΓΙΚΟΣ,αὐτουργικός,,αὐτουργικός,willing,willing,willing,,,,,,http://logeion.uchicago.edu/index.html#αὐτουργικός
ΑΥΤΟΥΡΓΟΣ,αὐτουργός,,αὐτουργός –όν,self-working,self-working,self-working,1,,,,Adjective,http://logeion.uchicago.edu/index.html#αὐτουργός
ΑΥΤΟΥΡΓΥΣ,αὐτουργός,αυτουργυς,αὐτουργός –οῦ ὁ,farmer,self-working,self-working,2,,,,Noun,http://logeion.uchicago.edu/index.html#αὐτουργός
ΑΥΤΟΦΑΓΟΣ,αὐτοφάγος,,αὐτοφάγος,self-devouring,self-devouring,self-devouring,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφάγος
ΑΥΤΟΦΑΝΗΣ,αὐτοφανής,,αὐτοφανής,"self-appearing, personally appearing","self-appearing, personally appearing","self-appearing, personally appearing",,,,,,http://logeion.uchicago.edu/index.html#αὐτοφανής
ΑΥΤΟΦΙ,αὐτόφι,,αὐτόφι,the very spot,the very spot,the very spot,,,,,,http://logeion.uchicago.edu/index.html#αὐτόφι
ΑΥΤΟΦΙΛΑΥΤΟΣ,αὐτοφίλαυτος,,αὐτοφίλαυτος,wholly given to self-love,wholly given to self-love,wholly given to self-love,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφίλαυτος
ΑΥΤΟΦΛΟΙΟΣ,αὐτόφλοιος,,αὐτόφλοιος,with the bark on,with the bark on,with the bark on,,,,,,http://logeion.uchicago.edu/index.html#αὐτόφλοιος
ΑΥΤΟΦΟΝΕΥΤΟΣ,αὐτοφόνευτος,,αὐτοφόνευτος,self-slain,self-slain,self-slain,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφόνευτος
ΑΥΤΟΦΟΝΟΣ,αὐτοφόνος,,αὐτοφόνος,"self-murdering, murdering those of one's own family","self-murdering, murdering those of one's own family","self-murdering, murdering those of one's own family",,,,,,http://logeion.uchicago.edu/index.html#αὐτοφόνος
ΑΥΤΟΦΟΝΟΣ/2,Αὐτόφονος,,Αὐτόφονος,"father of Polyphontes, of Thebes","father of Polyphontes, of Thebes","father of Polyphontes, of Thebes",,,,,,http://logeion.uchicago.edu/index.html#Αὐτόφονος
ΑΥΤΟΦΟΝΤΗΣ,αὐτοφόντης,,αὐτοφόντης,a murderer,a murderer,a murderer,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφόντης
ΑΥΤΟΦΟΡΗΤΟΣ,αὐτοφόρητος,,αὐτοφόρητος,self-borne,self-borne,self-borne,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφόρητος
ΑΥΤΟΦΟΡΤΟΣ,αὐτόφορτος,,αὐτόφορτος,bearing one's own baggage,bearing one's own baggage,bearing one's own baggage,,,,,,http://logeion.uchicago.edu/index.html#αὐτόφορτος
ΑΥΤΟΦΡΟΝΗΣΙΣ,αὐτοφρόνησις,,αὐτοφρόνησις,absolute prudence,absolute prudence,absolute prudence,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφρόνησις
ΑΥΤΟΦΥΗΣ,αὐτοφυής,,αὐτοφυής,self-grown,self-grown,self-grown,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφυής
ΑΥΤΟΦΥΣΙΣ,αὐτόφυσις,,αὐτόφυσις,abstract nature,abstract nature,abstract nature,,,,,,http://logeion.uchicago.edu/index.html#αὐτόφυσις
ΑΥΤΟΦΥΤΟΣ,αὐτόφυτος,,αὐτόφυτος,self-caused,self-caused,self-caused,,,,,,http://logeion.uchicago.edu/index.html#αὐτόφυτος
ΑΥΤΟΦΩΝΙΑ,αὐτοφωνία,,αὐτοφωνία,direct utterance,direct utterance,direct utterance,,,,,,http://logeion.uchicago.edu/index.html#αὐτοφωνία
ΑΥΤΟΦΩΝΟΣ,αὐτόφωνος,,αὐτόφωνος,self-sounding,self-sounding,self-sounding,,,,,,http://logeion.uchicago.edu/index.html#αὐτόφωνος
ΑΥΤΟΦΩΡΑΤΟΣ,αὐτοφώρατος,,αὐτοφώρατος,"self-betrayed, self-revealed","self-betrayed, self-revealed","self-betrayed, self-revealed",,,,,,http://logeion.uchicago.edu/index.html#αὐτοφώρατος
ΑΥΤΟΦΩΡΟΣ,αὐτόφωρος,,αὐτόφωρος –ον,"self-detected, caught in the act of theft","self-detected, caught in the act of theft","self-detected, caught in the act of theft",1,,,,Adjective,http://logeion.uchicago.edu/index.html#αὐτόφωρος
ΑΥΤΟΦΩΣ,αὐτόφως,,αὐτόφως,very light,very light,very light,,,,,,http://logeion.uchicago.edu/index.html#αὐτόφως
ΑΥΤΟΧΑΡΑΚΤΟΣ,αὐτοχάρακτος,,αὐτοχάρακτος,self-engraven,self-engraven,self-engraven,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχάρακτος
ΑΥΤΟΧΑΡΙΣ,αὐτόχαρις,,αὐτόχαρις,very grace,very grace,very grace,,,,,,http://logeion.uchicago.edu/index.html#αὐτόχαρις
ΑΥΤΟΧΕΙΛΗΣ,αὐτοχειλής,,αὐτοχειλής,with the natural rim,with the natural rim,with the natural rim,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχειλής
ΑΥΤΟΧΕΙΡ,αὐτόχειρ,,αὐτόχειρ –χειρος,with one's own hand,with one's own hand,with one's own hand,3,,,0,Adjective,http://logeion.uchicago.edu/index.html#αὐτόχειρ –χειρος
ΑΥΤΟΧΕΙΡΙ,αὐτοχειρί,,αὐτοχειρί,with one's own hand,with one's own hand,with one's own hand,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχειρί
ΑΥΤΟΧΕΙΡΙΑ,αὐτοχειρία,,αὐτοχειρία –ας ἡ,murder perpetrated by one's own hand,murder perpetrated by one's own hand,murder perpetrated by one's own hand,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχειρία –ας
ΑΥΤΟΧΕΙΡΙΖΩ,αὐτοχειρίζω,,αὐτοχειρίζω,do a thing,do a thing,do a thing,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχειρίζω
ΑΥΤΟΧΕΙΡΟΤΟΝΗΤΟΣ,αὐτοχειροτόνητος,,αὐτοχειροτόνητος,self-elected,self-elected,self-elected,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχειροτόνητος
ΑΥΤΟΧΘΟΝΟΣ,αὐτόχθονος,,αὐτόχθονος,country and all,country and all,country and all,,,,,,http://logeion.uchicago.edu/index.html#αὐτόχθονος
ΑΥΤΟΧΘΩΝ,αὐτόχθων,,αὐτό–χθων –ον gen. ονος,sprung from the land itself,sprung from the land itself,sprung from the land itself,,,,,,http://logeion.uchicago.edu/index.html#αὐτό–χθων
ΑΥΤΟΧΟΛΩΤΟΣ,αὐτοχόλωτος,,αὐτοχόλωτος,angry at oneself,angry at oneself,angry at oneself,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχόλωτος
ΑΥΤΟΧΟΡΗΓΗΤΟΣ,αὐτοχορήγητος,,αὐτοχορήγητος,self-furnished,self-furnished,self-furnished,,,,,,http://logeion.uchicago.edu/index.html#αὐτοχορήγητος
ΑΥΤΟΧΟΩΝΟΣ,αὐτοχόωνος,,αὐτοχόωνος,"rudely cast, massive","rudely cast, massive","rudely cast, massive",,,,,,http://logeion.uchicago.edu/index.html#αὐτοχόωνος
ΑΥΤΟΧΡΗΜΑ,αὐτόχρημα,,αὐτόχρημα,"in very deed, really and truly","in very deed, really and truly","in very deed, really and truly",,,,,,http://logeion.uchicago.edu/index.html#αὐτόχρημα
ΑΥΤΟΧΡΟΝΟΣ,αὐτόχρονος,,αὐτόχρονος,being its own time,being its own time,being its own time,,,,,,http://logeion.uchicago.edu/index.html#αὐτόχρονος
ΑΥΤΟΧΡΟΟΣ,αὐτόχροος,,αὐτόχροος,"with its own, natural colour","with its own, natural colour","with its own, natural colour",,,,,,http://logeion.uchicago.edu/index.html#αὐτόχροος
ΑΥΤΟΧΡΥΣΟΣ,αὐτόχρυσος,,αὐτόχρυσος,"of very gold, precious","of very gold, precious","of very gold, precious",,,,,,http://logeion.uchicago.edu/index.html#αὐτόχρυσος
ΑΥΤΟΧΥΤΟΣ,αὐτόχυτος,,αὐτόχυτος,"poured out of itself, self-flowing","poured out of itself, self-flowing","poured out of itself, self-flowing",,,,,,http://logeion.uchicago.edu/index.html#αὐτόχυτος
ΑΥΤΟΧΩΡΕΩ,αὐτοχωρέω,,αὐτοχωρέω,"absorb into oneself, partake of","absorb into oneself, partake of","absorb into oneself, partake of",,,,,,http://logeion.uchicago.edu/index.html#αὐτοχωρέω
ΑΥΤΟΨΕΙ,αὐτοψεί,,αὐτοψεί,with one's own eyes,with one's own eyes,with one's own eyes,,,,,,http://logeion.uchicago.edu/index.html#αὐτοψεί
ΑΥΤΟΨΙΑ,αὐτοψία,,αὐτοψία,a seeing with one's own eyes,a seeing with one's own eyes,a seeing with one's own eyes,,,,,,http://logeion.uchicago.edu/index.html#αὐτοψία
ΑΥΤΟΨΥΧΗ,αὐτοψυχή,,αὐτοψυχή,absolute soul,absolute soul,absolute soul,,,,,,http://logeion.uchicago.edu/index.html#αὐτοψυχή
ΑΥΤΩΝΗΤΗΣ,αὐτωνητής,,αὐτωνητής,one that buys for himself,one that buys for himself,one that buys for himself,,,,,,http://logeion.uchicago.edu/index.html#αὐτωνητής
ΑΥΤΩΡΗΣ,αὐτώρης,,αὐτώρης,acting spontaneously,acting spontaneously,acting spontaneously,,,,,,http://logeion.uchicago.edu/index.html#αὐτώρης
ΑΥΤΩΣ,αὔτως,,αὔτως,"in the same way, just as it is, merely, in vain","in this very manner, even so, just so, as it is","in this very manner, even so, just so, as it is",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#αὔτως
ΑΥΧΑ,αὔχα,,αὔχα,"self confidence, pride","self confidence, pride","self confidence, pride",,,,,,http://logeion.uchicago.edu/index.html#αὔχα
ΑΥΧΑΛΕΟΣ,αὐχαλέος,,αὐχαλέος,boastful,boastful,boastful,,,,,,http://logeion.uchicago.edu/index.html#αὐχαλέος
ΑΥΧΕΝΙΑΣ,αὐχενίας,,αὐχενίας,bull-necked,bull-necked,bull-necked,,,,,,http://logeion.uchicago.edu/index.html#αὐχενίας
ΑΥΧΕΝΙΖΩ,αὐχενίζω,,αὐχενίζω αὐχενιῶ ––– ––– ––– –––,to cut the throat of,to cut the throat of,to cut the throat of,0,,,0,Verb,http://logeion.uchicago.edu/index.html#αὐχενίζω
ΑΥΧΕΝΙΟΣ,αὐχένιος,,αὐχένιος,of the neck,of the neck,of the neck,,,,,,http://logeion.uchicago.edu/index.html#αὐχένιος
ΑΥΧΕΝΙΣΤΗΡ,αὐχενιστήρ,,αὐχενιστήρ,halter,halter,halter,,,,,,http://logeion.uchicago.edu/index.html#αὐχενιστήρ
ΑΥΧΗ,αὔχη,,αὔχη,"boasting, pride","boasting, pride","boasting, pride",,,,,,http://logeion.uchicago.edu/index.html#αὔχη
ΑΥΧΗΕΙΣ,αὐχήεις,,αὐχήεις,"braggart, proud","braggart, proud","braggart, proud",,,,,,http://logeion.uchicago.edu/index.html#αὐχήεις
ΑΥΧΗΜΑ,αὔχημα,,αὔχημα,"a thing boasted of, a pride, boast","a thing boasted of, a pride, boast","a thing boasted of, a pride, boast",,,,,,http://logeion.uchicago.edu/index.html#αὔχημα
ΑΥΧΗΜΑΤΙΑΣ,αὐχηματίας,,αὐχηματίας,boaster,boaster,boaster,,,,,,http://logeion.uchicago.edu/index.html#αὐχηματίας
ΑΥΧΗΝ,αὐχήν,,αὐχήν –ένος ὁ,"the neck, throat","the neck, throat","the neck, throat",,,,,Noun,http://logeion.uchicago.edu/index.html#αὐχήν –ένος
ΑΥΧΗΣΙΣ,αὔχησις,,αὔχησις,"boasting, exultation","boasting, exultation","boasting, exultation",,,,,,http://logeion.uchicago.edu/index.html#αὔχησις
ΑΥΧΗΤΗΣ,αὐχητής,,αὐχητής,boaster,boaster,boaster,,,,,,http://logeion.uchicago.edu/index.html#αὐχητής
ΑΥΧΜΕΩ,αὐχμέω,,αὐχμέω,to be squalid,to be squalid,to be squalid,,,,,,http://logeion.uchicago.edu/index.html#αὐχμέω
ΑΥΧΜΗΡΟΒΙΟΣ,αὐχμηρόβιος,,αὐχμηρόβιος,"squalid, sordid","squalid, sordid","squalid, sordid",,,,,,http://logeion.uchicago.edu/index.html#αὐχμηρόβιος
ΑΥΧΜΗΡΟΚΟΜΗΣ,αὐχμηροκόμης,,αὐχμηροκόμης,with squalid hair,with squalid hair,with squalid hair,,,,,,http://logeion.uchicago.edu/index.html#αὐχμηροκόμης
ΑΥΧΜΗΡΟΣ,αὐχμηρός,,αὐχμηρός,"dry, dusty, rough, squalid","dry, dusty, rough, squalid","dry, dusty, rough, squalid",,,,,,http://logeion.uchicago.edu/index.html#αὐχμηρός
ΑΥΧΜΗΡΟΤΗΣ,αὐχμηρότης,,αὐχμηρότης,squalor,squalor,squalor,,,,,,http://logeion.uchicago.edu/index.html#αὐχμηρότης
ΑΥΧΜΟΣ,αὐχμός,,αὐχμός,to burn,to burn,to burn,,,,,,http://logeion.uchicago.edu/index.html#αὐχμός
ΑΥΧΜΩΔΗΣ,αὐχμώδης,,αὐχμώδης –ες,"looking dry, squalid","looking dry, squalid","looking dry, squalid",,,,,,http://logeion.uchicago.edu/index.html#αὐχμώδης –ες
ΑΥΧΜΩΣΙΣ,αὔχμωσις,,αὔχμωσις,"dirt, squalor","dirt, squalor","dirt, squalor",,,,,,http://logeion.uchicago.edu/index.html#αὔχμωσις
ΑΥΩ,αὔω,,αὔω ἀΰσω ἤϋσα ἤϋκα ––– –––,"to burn, light a fire, get a light","to burn, light a fire, get a light","to burn, light a fire, get a light",0,,,0,Verb,http://logeion.uchicago.edu/index.html#αὔω
ΑΥΩ/2,αὔω2,,αὔω2,"to shout out, shout, call aloud","to shout out, shout, call aloud","to shout out, shout, call aloud",,,,,,http://logeion.uchicago.edu/index.html#αὔω2
ΑΦΑΒΡΩΜΑ,ἀφάβρωμα,,ἀφάβρωμα,woman's garment,woman's garment,woman's garment,,,,,,http://logeion.uchicago.edu/index.html#ἀφάβρωμα
