TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΠΡΟΥΦΑΙΡΕΩ,προϋφαιρέω,,προϋφαιρέω,snatch,snatch,snatch,,,,,,http://logeion.uchicago.edu/index.html#προϋφαιρέω
ΠΡΟΥΦΑΙΡΕΩ/2,προυφαιρέω,,προυφαιρέω,to filch beforehand,to filch beforehand,to filch beforehand,,,,,,http://logeion.uchicago.edu/index.html#προυφαιρέω
ΠΡΟΥΦΑΡΠΑΖΩ,προϋφαρπάζω,,προϋφαρπάζω,snatch beforehand,snatch beforehand,snatch beforehand,,,,,,http://logeion.uchicago.edu/index.html#προϋφαρπάζω
ΠΡΟΥΦΙΣΤΑΜΑΙ,προϋφίσταμαι,,προϋφίσταμαι,presuppose,presuppose,presuppose,,,,,,http://logeion.uchicago.edu/index.html#προϋφίσταμαι
ΠΡΟΦΑΓΕΙΝ,προφαγεῖν,,προφαγεῖν,eat before,eat before,eat before,,,,,,http://logeion.uchicago.edu/index.html#προφαγεῖν
ΠΡΟΦΑΙΝΩ,προφαίνω,,προφαίνω προφανῶ πρέφηνα προπέφηνα προπέφασμαι πρεφάν(θ)ην,"to bring forth, bring to light, shew forth, manifest, display","to bring forth, bring to light, shew forth, manifest, display","to bring forth, bring to light, shew forth, manifest, display",0,,,0,Verb,http://logeion.uchicago.edu/index.html#προφαίνω
ΠΡΟΦΑΝΕΙΑ,προφάνεια,,προφάνεια,"eminence, distinction","eminence, distinction","eminence, distinction",,,,,,http://logeion.uchicago.edu/index.html#προφάνεια
ΠΡΟΦΑΝΗΣ,προφανής,,προφανής,shewing itself,shewing itself,shewing itself,,,,,,http://logeion.uchicago.edu/index.html#προφανής
ΠΡΟΦΑΝΤΑΣΙΟΟΜΑΙ,προφαντασιόομαι,,προφαντασιόομαι,to be already enabled to conceive,to be already enabled to conceive,to be already enabled to conceive,,,,,,http://logeion.uchicago.edu/index.html#προφαντασιόομαι
ΠΡΟΦΑΝΤΟΣ,πρόφαντος,,πρόφαντος,far seen,far seen,far seen,,,,,,http://logeion.uchicago.edu/index.html#πρόφαντος
ΠΡΟΦΑΣΙΖΟΜΑΙ,προφασίζομαι,,προφασίζομαι,to set up as a pretext,to set up as a pretext,to set up as a pretext,,,,,,http://logeion.uchicago.edu/index.html#προφασίζομαι
ΠΡΟΦΑΣΙΣ,πρόφασις,προφασις,πρόφασις –εως ἡ,"allegation, excuse, plea","that which is alleged as the cause, an allegation, plea","that which is alleged as the cause, an allegation, plea",3,,,,Noun,http://logeion.uchicago.edu/index.html#πρόφασις
ΠΡΟΦΑΣΙΣΤΕΟΝ,προφασιστέον,,προφασιστέον,excuses must be made,excuses must be made,excuses must be made,,,,,,http://logeion.uchicago.edu/index.html#προφασιστέον
ΠΡΟΦΑΣΙΣΤΙΚΟΣ,προφασιστικός,,προφασιστικός,reproachful,reproachful,reproachful,,,,,,http://logeion.uchicago.edu/index.html#προφασιστικός
ΠΡΟΦΑΤΟΣ,πρόφατος,,πρόφατος,"shown forth, renowned","shown forth, renowned","shown forth, renowned",,,,,,http://logeion.uchicago.edu/index.html#πρόφατος
ΠΡΟΦΑΩ,προφάω,,προφάω,shine forth,shine forth,shine forth,,,,,,http://logeion.uchicago.edu/index.html#προφάω
ΠΡΟΦΕΡΗΣ,προφερής,,προφερής,"carried before, placed before, excelling","carried before, placed before, excelling","carried before, placed before, excelling",,,,,,http://logeion.uchicago.edu/index.html#προφερής
ΠΡΟΦΕΡΙΣΤΟΣ,προφέριστος,,προφέριστος,"surpassing, excellent","surpassing, excellent","surpassing, excellent",,,,,,http://logeion.uchicago.edu/index.html#προφέριστος
ΠΡΟΦΕΡΩ,προφέρω,,προφέρω προοίσω προήνεγκα (or προήνεγκον),to bring before,to bring before,to bring before,,,,,,http://logeion.uchicago.edu/index.html#προφέρω
ΠΡΟΦΕΥΓΩ,προφεύγω,,προφεύγω,"to flee forwards, flee away","to flee forwards, flee away","to flee forwards, flee away",,,,,,http://logeion.uchicago.edu/index.html#προφεύγω
ΠΡΟΦΗΜΙ,πρόφημι,,πρόφημι,say before,say before,say before,,,,,,http://logeion.uchicago.edu/index.html#πρόφημι
ΠΡΟΦΗΜΙΖΩ,προφημίζω,,προφημίζω,spread a report,spread a report,spread a report,,,,,,http://logeion.uchicago.edu/index.html#προφημίζω
ΠΡΟΦΗΤΕΙΑ,προφητεία,,προφητεία,the gift of interpreting the will of the gods,the gift of interpreting the will of the gods,the gift of interpreting the will of the gods,,,,,,http://logeion.uchicago.edu/index.html#προφητεία
ΠΡΟΦΗΤΕΥΜΑ,προφήτευμα,,προφήτευμα,"prophecy, oracular utterance","prophecy, oracular utterance","prophecy, oracular utterance",,,,,,http://logeion.uchicago.edu/index.html#προφήτευμα
ΠΡΟΦΗΤΕΥΩ,προφητεύω,,προφητεύω,to be an interpreter,to be an interpreter,to be an interpreter,,,,,,http://logeion.uchicago.edu/index.html#προφητεύω
ΠΡΟΦΗΤΗΣ,προφήτης,προφητης,προφήτης –ου ὁ,"interpreter, prophet",one who speaks for a God and interprets his will,one who speaks for a God and interprets his will,1,,,,Noun,http://logeion.uchicago.edu/index.html#προφήτης
ΠΡΟΦΗΤΙΚΟΣ,προφητικός,,προφητικός,oracular,oracular,oracular,,,,,,http://logeion.uchicago.edu/index.html#προφητικός
ΠΡΟΦΗΤΟΤΟΚΟΣ,προφητοτόκος,,προφητοτόκος,bearing prophets,bearing prophets,bearing prophets,,,,,,http://logeion.uchicago.edu/index.html#προφητοτόκος
ΠΡΟΦΘΑΝΩ,προφθάνω,,προφθάνω,"to outrun, anticipate","to outrun, anticipate","to outrun, anticipate",,,,,,http://logeion.uchicago.edu/index.html#προφθάνω
ΠΡΟΦΘΑΣΙΑ,προφθασία,,προφθασία,anticipation,anticipation,anticipation,,,,,,http://logeion.uchicago.edu/index.html#προφθασία
ΠΡΟΦΘΕΓΞΙΣ,πρόφθεγξις,,πρόφθεγξις,a speaking before,a speaking before,a speaking before,,,,,,http://logeion.uchicago.edu/index.html#πρόφθεγξις
ΠΡΟΦΘΕΙΡΩ,προφθείρω,,προφθείρω,seduce before,seduce before,seduce before,,,,,,http://logeion.uchicago.edu/index.html#προφθείρω
ΠΡΟΦΘΙΜΕΝΟΣ,προφθίμενος,,προφθίμενος,dead,dead,dead,,,,,,http://logeion.uchicago.edu/index.html#προφθίμενος
ΠΡΟΦΙΛΙΟΟΜΑΙ,προφιλιόομαι,,προφιλιόομαι,to be treated as a friend first,to be treated as a friend first,to be treated as a friend first,,,,,,http://logeion.uchicago.edu/index.html#προφιλιόομαι
ΠΡΟΦΙΛΟΣΟΦΗΤΕΟΝ,προφιλοσοφητέον,,προφιλοσοφητέον,one must begin philosophy,one must begin philosophy,one must begin philosophy,,,,,,http://logeion.uchicago.edu/index.html#προφιλοσοφητέον
ΠΡΟΦΛΕΒΟΤΟΜΕΩ,προφλεβοτομέω,,προφλεβοτομέω,open a vein before,open a vein before,open a vein before,,,,,,http://logeion.uchicago.edu/index.html#προφλεβοτομέω
ΠΡΟΦΟΒΕΟΜΑΙ,προφοβέομαι,,προφοβέομαι,"to fear beforehand, fear at the thought of","to fear beforehand, fear at the thought of","to fear beforehand, fear at the thought of",,,,,,http://logeion.uchicago.edu/index.html#προφοβέομαι
ΠΡΟΦΟΒΗΤΙΚΟΣ,προφοβητικός,,προφοβητικός,apt to fear beforehand,apt to fear beforehand,apt to fear beforehand,,,,,,http://logeion.uchicago.edu/index.html#προφοβητικός
ΠΡΟΦΟΙΒΑΟΜΑΙ,προφοιβάομαι,,προφοιβάομαι,predict the future,predict the future,predict the future,,,,,,http://logeion.uchicago.edu/index.html#προφοιβάομαι
ΠΡΟΦΟΙΝΙΣΣΩ,προφοινίσσω,,προφοινίσσω,"redden, stimulate beforehand","redden, stimulate beforehand","redden, stimulate beforehand",,,,,,http://logeion.uchicago.edu/index.html#προφοινίσσω
ΠΡΟΦΟΙΤΑΩ,προφοιτάω,,προφοιτάω,"precede, arrive before","precede, arrive before","precede, arrive before",,,,,,http://logeion.uchicago.edu/index.html#προφοιτάω
ΠΡΟΦΟΡΑ,προφορά,,προφορά,"pronunciation, utterance","pronunciation, utterance","pronunciation, utterance",,,,,,http://logeion.uchicago.edu/index.html#προφορά
ΠΡΟΦΟΡΕΟΜΑΙ,προφορέομαι,,προφορέομαι,to carry on the web by passing the weft,to carry on the web by passing the weft,to carry on the web by passing the weft,,,,,,http://logeion.uchicago.edu/index.html#προφορέομαι
ΠΡΟΦΟΡΙΚΟΣ,προφορικός,,προφορικός,of or for utterance,of or for utterance,of or for utterance,,,,,,http://logeion.uchicago.edu/index.html#προφορικός
ΠΡΟΦΟΡΟΣ,πρόφορος,,πρόφορος,put forward,put forward,put forward,,,,,,http://logeion.uchicago.edu/index.html#πρόφορος
ΠΡΟΦΡΑΓΜΑ,πρόφραγμα,,πρόφραγμα,fence placed in front,fence placed in front,fence placed in front,,,,,,http://logeion.uchicago.edu/index.html#πρόφραγμα
ΠΡΟΦΡΑΖΩ,προφράζω,,προφράζω προφράσω,to foretell,to foretell,to foretell,,,,,,http://logeion.uchicago.edu/index.html#προφράζω
ΠΡΟΦΡΑΚΤΟΣ,πρόφρακτος,,πρόφρακτος,with a barrier,with a barrier,with a barrier,,,,,,http://logeion.uchicago.edu/index.html#πρόφρακτος
ΠΡΟΦΡΑΣΣΑ,πρόφρασσα,,πρόφρασσα,"kindly, gracious","kindly, gracious","kindly, gracious",,,,,,http://logeion.uchicago.edu/index.html#πρόφρασσα
ΠΡΟΦΡΟΝΤΙΖΩ,προφροντίζω,,προφροντίζω,consider before,consider before,consider before,,,,,,http://logeion.uchicago.edu/index.html#προφροντίζω
ΠΡΟΦΡΥΓΩ,προφρύγω,,προφρύγω,"toast, parch before","toast, parch before","toast, parch before",,,,,,http://logeion.uchicago.edu/index.html#προφρύγω
ΠΡΟΦΡΩΝ,πρόφρων,,πρόφρων,with forward mind,with forward mind,with forward mind,,,,,,http://logeion.uchicago.edu/index.html#πρόφρων
ΠΡΟΦΥΑΣ,προφυάς,,προφυάς,racemus,racemus,racemus,,,,,,http://logeion.uchicago.edu/index.html#προφυάς
ΠΡΟΦΥΛΑΓΜΑ,προφύλαγμα,,προφύλαγμα,outpost,outpost,outpost,,,,,,http://logeion.uchicago.edu/index.html#προφύλαγμα
ΠΡΟΦΥΛΑΚΗ,προφυλακή,,προφυλακή,a guard in front;,a guard in front;,a guard in front;,,,,,,http://logeion.uchicago.edu/index.html#προφυλακή
ΠΡΟΦΥΛΑΚΙΣ,προφυλακὶς,,προφυλακὶς,look-out,look-out,look-out,,,,,,http://logeion.uchicago.edu/index.html#προφυλακὶς
ΠΡΟΦΥΛΑΚΤΕΟΝ,προφυλακτέον,,προφυλακτέον,one must use precaution,one must use precaution,one must use precaution,,,,,,http://logeion.uchicago.edu/index.html#προφυλακτέον
ΠΡΟΦΥΛΑΚΤΕΟΣ,προφυλακτέος,,προφυλακτέος,to be guarded against,to be guarded against,to be guarded against,,,,,,http://logeion.uchicago.edu/index.html#προφυλακτέος
ΠΡΟΦΥΛΑΚΤΗΡΙΟΝ,προφυλακτήριον,,προφυλακτήριον,"outpost, guard","outpost, guard","outpost, guard",,,,,,http://logeion.uchicago.edu/index.html#προφυλακτήριον
ΠΡΟΦΥΛΑΚΤΙΚΟΣ,προφυλακτικός,,προφυλακτικός,prophylactic,prophylactic,prophylactic,,,,,,http://logeion.uchicago.edu/index.html#προφυλακτικός
ΠΡΟΦΥΛΑΞ,πρόφυλαξ,,πρόφυλαξ,advanced guard,advanced guard,advanced guard,,,,,,http://logeion.uchicago.edu/index.html#πρόφυλαξ
ΠΡΟΦΥΛΑΞ/2,προφύλαξ,,προφύλαξ,an advanced guard,an advanced guard,an advanced guard,,,,,,http://logeion.uchicago.edu/index.html#προφύλαξ
ΠΡΟΦΥΛΑΣΣΩ,προφυλάσσω,,προφυλάσσω προφυλάξω προεφυλαξάμην,"to keep guard before, to guard","to keep guard before, to guard","to keep guard before, to guard",,,,,,http://logeion.uchicago.edu/index.html#προφυλάσσω
ΠΡΟΦΥΞ,πρόφυξ,,πρόφυξ,fugitive,fugitive,fugitive,,,,,,http://logeion.uchicago.edu/index.html#πρόφυξ
ΠΡΟΦΥΟΜΑΙ,προφύομαι,,προφύομαι,to be born before,to be born before,to be born before,,,,,,http://logeion.uchicago.edu/index.html#προφύομαι
ΠΡΟΦΥΡΑΜΑ,προφύραμα,,προφύραμα,dough kneaded before,dough kneaded before,dough kneaded before,,,,,,http://logeion.uchicago.edu/index.html#προφύραμα
ΠΡΟΦΥΡΑΩ,προφυράω,,προφυράω,to mix up,to mix up,to mix up,,,,,,http://logeion.uchicago.edu/index.html#προφυράω
ΠΡΟΦΥΡΗΤΟΣ,προφυρητός,,προφυρητός,kneaded beforehand,kneaded beforehand,kneaded beforehand,,,,,,http://logeion.uchicago.edu/index.html#προφυρητός
ΠΡΟΦΥΣΙΟΝ,προφύσιον,,προφύσιον,case for the pipe of a bellows,case for the pipe of a bellows,case for the pipe of a bellows,,,,,,http://logeion.uchicago.edu/index.html#προφύσιον
ΠΡΟΦΥΣΙΣ,πρόφυσις,,πρόφυσις,"germ, bud","germ, bud","germ, bud",,,,,,http://logeion.uchicago.edu/index.html#πρόφυσις
ΠΡΟΦΥΤΕΥΩ,προφυτεύω,,προφυτεύω,to plant before,to plant before,to plant before,,,,,,http://logeion.uchicago.edu/index.html#προφυτεύω
ΠΡΟΦΩΓΝΥΜΙ,προφώγνυμι,,προφώγνυμι,parch first,parch first,parch first,,,,,,http://logeion.uchicago.edu/index.html#προφώγνυμι
ΠΡΟΦΩΝΕΩ,προφωνέω,,προφωνέω προφωνήσω προεφώνησα προπεφώνηκα προπεφώνημαι προεφωνήθην,to utter beforehand,to utter beforehand,to utter beforehand,0,,,0,Verb,http://logeion.uchicago.edu/index.html#προφωνέω
ΠΡΟΧΑΖΩ,προχάζω,,προχάζω,advance,advance,advance,,,,,,http://logeion.uchicago.edu/index.html#προχάζω
ΠΡΟΧΑΙΡΩ,προχαίρω,,προχαίρω,to rejoice beforehand,to rejoice beforehand,to rejoice beforehand,,,,,,http://logeion.uchicago.edu/index.html#προχαίρω
ΠΡΟΧΑΛΑΩ,προχαλάω,,προχαλάω,relax beforehand,relax beforehand,relax beforehand,,,,,,http://logeion.uchicago.edu/index.html#προχαλάω
ΠΡΟΧΑΛΚΕΥΩ,προχαλκεύω,,προχαλκεύω,to forge beforehand,to forge beforehand,to forge beforehand,,,,,,http://logeion.uchicago.edu/index.html#προχαλκεύω
ΠΡΟΧΑΝΗ,προχάνη,,προχάνη,pretext,pretext,pretext,,,,,,http://logeion.uchicago.edu/index.html#προχάνη
ΠΡΟΧΑΡΑΓΜΑ,προχάραγμα,,προχάραγμα,"outline, pattern","outline, pattern","outline, pattern",,,,,,http://logeion.uchicago.edu/index.html#προχάραγμα
ΠΡΟΧΑΡΑΣΣΩ,προχαράσσω,,προχαράσσω,engrave before,engrave before,engrave before,,,,,,http://logeion.uchicago.edu/index.html#προχαράσσω
ΠΡΟΧΑΡΗΣ,προχαρής,,προχαρής,given as a thankoffering,given as a thankoffering,given as a thankoffering,,,,,,http://logeion.uchicago.edu/index.html#προχαρής
ΠΡΟΧΑΡΙΣΤΗΡΙΑ,προχαριστήρια,,προχαριστήρια,thanksgiving to open the year,thanksgiving to open the year,thanksgiving to open the year,,,,,,http://logeion.uchicago.edu/index.html#προχαριστήρια
ΠΡΟΧΕΙΛΙΔΙΟΝ,προχειλίδιον,,προχειλίδιον,projecting part of the lip,projecting part of the lip,projecting part of the lip,,,,,,http://logeion.uchicago.edu/index.html#προχειλίδιον
ΠΡΟΧΕΙΛΟΣ,πρόχειλος,,πρόχειλος,with prominent lips,with prominent lips,with prominent lips,,,,,,http://logeion.uchicago.edu/index.html#πρόχειλος
ΠΡΟΧΕΙΜΑΖΩ,προχειμάζω,,προχειμάζω,to be stormy before,to be stormy before,to be stormy before,,,,,,http://logeion.uchicago.edu/index.html#προχειμάζω
ΠΡΟΧΕΙΜΑΣΙΣ,προχείμασις,,προχείμασις,premature stormy weather,premature stormy weather,premature stormy weather,,,,,,http://logeion.uchicago.edu/index.html#προχείμασις
ΠΡΟΧΕΙΡΑΡΙΟΣ,προχειράριος,,προχειράριος,amanuensis,amanuensis,amanuensis,,,,,,http://logeion.uchicago.edu/index.html#προχειράριος
ΠΡΟΧΕΙΡΙΖΩ,προχειρίζω,,προχειρίζω,"to put into the hand, have ready at hand","to put into the hand, have ready at hand","to put into the hand, have ready at hand",,,,,,http://logeion.uchicago.edu/index.html#προχειρίζω
ΠΡΟΧΕΙΡΙΟΝ,προχείριον,,προχείριον,hand-bag,hand-bag,hand-bag,,,,,,http://logeion.uchicago.edu/index.html#προχείριον
ΠΡΟΧΕΙΡΙΣΙΣ,προχείρισις,,προχείρισις,utterance,utterance,utterance,,,,,,http://logeion.uchicago.edu/index.html#προχείρισις
ΠΡΟΧΕΙΡΙΣΜΟΣ,προχειρισμός,,προχειρισμός,recruits in training,recruits in training,recruits in training,,,,,,http://logeion.uchicago.edu/index.html#προχειρισμός
ΠΡΟΧΕΙΡΙΣΤΕΟΝ,προχειριστέον,,προχειριστέον,"one must deal with, treat","one must deal with, treat","one must deal with, treat",,,,,,http://logeion.uchicago.edu/index.html#προχειριστέον
ΠΡΟΧΕΙΡΟΝ,πρόχειρον,,πρόχειρον,crutch,crutch,crutch,,,,,,http://logeion.uchicago.edu/index.html#πρόχειρον
ΠΡΟΧΕΙΡΟΟΜΑΙ,προχειρόομαι,,προχειρόομαι,to be subdued before,to be subdued before,to be subdued before,,,,,,http://logeion.uchicago.edu/index.html#προχειρόομαι
ΠΡΟΧΕΙΡΟΤΗΣ,προχειρότης,,προχειρότης,readiness,readiness,readiness,,,,,,http://logeion.uchicago.edu/index.html#προχειρότης
ΠΡΟΧΕΙΡΟΤΟΝΕΩ,προχειροτονέω,,προχειροτονέω,to choose,to choose,to choose,,,,,,http://logeion.uchicago.edu/index.html#προχειροτονέω
ΠΡΟΧΕΙΡΟΤΟΝΙΑ,προχειροτονία,,προχειροτονία,preliminary vote,preliminary vote,preliminary vote,,,,,,http://logeion.uchicago.edu/index.html#προχειροτονία
ΠΡΟΧΕΙΡΟΥΡΓΕΩ,προχειρουργέω,,προχειρουργέω,perform before,perform before,perform before,,,,,,http://logeion.uchicago.edu/index.html#προχειρουργέω
ΠΡΟΧΕΙΡΟΦΟΡΟΣ,προχειροφόρος,,προχειροφόρος,amanuensis,amanuensis,amanuensis,,,,,,http://logeion.uchicago.edu/index.html#προχειροφόρος
ΠΡΟΧΕΥΜΑ,πρόχευμα,,πρόχευμα,"that which is poured forth, silt, deposit","that which is poured forth, silt, deposit","that which is poured forth, silt, deposit",,,,,,http://logeion.uchicago.edu/index.html#πρόχευμα
ΠΡΟΧΕΩ,προχέω,,προχέω προχεῶ προέχεα,to pour forth,to pour forth,to pour forth,,,,,,http://logeion.uchicago.edu/index.html#προχέω
ΠΡΟΧΘΕΣ,προχθές,,προχθές,the day before yesterday,the day before yesterday,the day before yesterday,,,,,,http://logeion.uchicago.edu/index.html#προχθές
ΠΡΟΧΘΕΣΙΝΟΣ,προχθεσινός,,προχθεσινός,of the day before yesterday,of the day before yesterday,of the day before yesterday,,,,,,http://logeion.uchicago.edu/index.html#προχθεσινός
ΠΡΟΧΙΑ,προχία,,προχία,[lexical cite],[lexical cite],[lexical cite],,,,,,http://logeion.uchicago.edu/index.html#προχία
ΠΡΟΧΛΙΑΙΝΩ,προχλιαίνω,,προχλιαίνω,warm first,warm first,warm first,,,,,,http://logeion.uchicago.edu/index.html#προχλιαίνω
ΠΡΟΧΛΩΡΟΣ,πρόχλωρος,,πρόχλωρος,greenish,greenish,greenish,,,,,,http://logeion.uchicago.edu/index.html#πρόχλωρος
ΠΡΟΧΝΥ,πρόχνυ,,πρόχνυ,with the knees forward,with the knees forward,with the knees forward,,,,,,http://logeion.uchicago.edu/index.html#πρόχνυ
ΠΡΟΧΟΗ,προχόη,,προχόη,jug,jug,jug,,,,,,http://logeion.uchicago.edu/index.html#προχόη
ΠΡΟΧΟΗ/2,προχοή,,προχοή,outpouring,outpouring,outpouring,,,,,,http://logeion.uchicago.edu/index.html#προχοή
ΠΡΟΧΟΙΔΙΟΝ,προχοΐδιον,,προχοΐδιον,chamberpot,chamberpot,chamberpot,,,,,,http://logeion.uchicago.edu/index.html#προχοΐδιον
ΠΡΟΧΟΙΣ,προχοΐς,,προχοΐς,chamber-pot,chamber-pot,chamber-pot,,,,,,http://logeion.uchicago.edu/index.html#προχοΐς
ΠΡΟΧΟΟΣ,πρόχοος,,πρόχοος –ου ὁ/ἡ,"a vessel for pouring out, a ewer for pouring water on the hands","a vessel for pouring out, a ewer for pouring water on the hands","a vessel for pouring out, a ewer for pouring water on the hands",,,,,Noun,http://logeion.uchicago.edu/index.html#πρόχοος
ΠΡΟΧΟΡΕΥΩ,προχορεύω,,προχορεύω,to dance before in a chorus,to dance before in a chorus,to dance before in a chorus,,,,,,http://logeion.uchicago.edu/index.html#προχορεύω
ΠΡΟΧΟΡΗΓΕΩ,προχορηγέω,,προχορηγέω,provide beforehand,provide beforehand,provide beforehand,,,,,,http://logeion.uchicago.edu/index.html#προχορηγέω
ΠΡΟΧΟΩ,προχόω,,προχόω,"pile in front, heap up","pile in front, heap up","pile in front, heap up",,,,,,http://logeion.uchicago.edu/index.html#προχόω
ΠΡΟΧΡΑΩ,προχράω,,προχράω,"lend, advance","lend, advance","lend, advance",,,,,,http://logeion.uchicago.edu/index.html#προχράω
ΠΡΟΧΡΕΙΑ,προχρεία,,προχρεία,"payment in advance, loan","payment in advance, loan","payment in advance, loan",,,,,,http://logeion.uchicago.edu/index.html#προχρεία
ΠΡΟΧΡΗΜΑΤΙΖΩ,προχρηματίζω,,προχρηματίζω,transact business before,transact business before,transact business before,,,,,,http://logeion.uchicago.edu/index.html#προχρηματίζω
ΠΡΟΧΡΗΣΙΣ,πρόχρησις,,πρόχρησις,use by preference,use by preference,use by preference,,,,,,http://logeion.uchicago.edu/index.html#πρόχρησις
ΠΡΟΧΡΙΣΤΕΟΝ,προχριστέον,,προχριστέον,one must anoint first,one must anoint first,one must anoint first,,,,,,http://logeion.uchicago.edu/index.html#προχριστέον
ΠΡΟΧΡΙΩ,προχρίω,,προχρίω,to smear before,to smear before,to smear before,,,,,,http://logeion.uchicago.edu/index.html#προχρίω
ΠΡΟΧΡΟΝΕΩ,προχρονέω,,προχρονέω,precede in time,precede in time,precede in time,,,,,,http://logeion.uchicago.edu/index.html#προχρονέω
ΠΡΟΧΡΟΝΟΣ,πρόχρονος,,πρόχρονος,of former time,of former time,of former time,,,,,,http://logeion.uchicago.edu/index.html#πρόχρονος
ΠΡΟΧΥΛΟΩ,προχυλόω,,προχυλόω,emulsify first,emulsify first,emulsify first,,,,,,http://logeion.uchicago.edu/index.html#προχυλόω
ΠΡΟΧΥΜΑ,πρόχυμα,,πρόχυμα,wine that flows from the grape,wine that flows from the grape,wine that flows from the grape,,,,,,http://logeion.uchicago.edu/index.html#πρόχυμα
ΠΡΟΧΥΣΙΣ,πρόχυσις,,πρόχυσις –εως ἡ,a pouring out,a pouring out,a pouring out,,,,,,http://logeion.uchicago.edu/index.html#πρόχυσις
ΠΡΟΧΥΤΑΙ,προχύται,,προχύται,barley sprinkled before sacrifice,barley sprinkled before sacrifice,barley sprinkled before sacrifice,,,,,,http://logeion.uchicago.edu/index.html#προχύται
ΠΡΟΧΥΤΑΙΟΣ,προχυταῖος,,προχυταῖος,consisting in a libation,consisting in a libation,consisting in a libation,,,,,,http://logeion.uchicago.edu/index.html#προχυταῖος
ΠΡΟΧΥΤΗΡΙΟΝ,προχυτήριον,,προχυτήριον,fusorium,fusorium,fusorium,,,,,,http://logeion.uchicago.edu/index.html#προχυτήριον
ΠΡΟΧΥΤΗΣ,προχύτης,,προχύτης,an urn,an urn,an urn,,,,,,http://logeion.uchicago.edu/index.html#προχύτης
ΠΡΟΧΥΤΙΚΟΣ,προχυτικός,,προχυτικός,of/for pouring,of/for pouring,of/for pouring,,,,,,http://logeion.uchicago.edu/index.html#προχυτικός
ΠΡΟΧΥΤΟΣ,προχυτός,,προχυτός,poured out in front,poured out in front,poured out in front,,,,,,http://logeion.uchicago.edu/index.html#προχυτός
ΠΡΟΧΩΛΟΣ,πρόχωλος,,πρόχωλος,very lame,very lame,very lame,,,,,,http://logeion.uchicago.edu/index.html#πρόχωλος
ΠΡΟΧΩΜΑ,πρόχωμα,,πρόχωμα,earth thrown up before,earth thrown up before,earth thrown up before,,,,,,http://logeion.uchicago.edu/index.html#πρόχωμα
ΠΡΟΧΩΝΑΙ,προχῶναι,,προχῶναι,buttocks,buttocks,buttocks,,,,,,http://logeion.uchicago.edu/index.html#προχῶναι
ΠΡΟΧΩΝΕΥΩ,προχωνεύω,,προχωνεύω,smelt before,smelt before,smelt before,,,,,,http://logeion.uchicago.edu/index.html#προχωνεύω
ΠΡΟΧΩΝΝΥΩ,προχωννύω,,προχωννύω,form by deposition before,form by deposition before,form by deposition before,,,,,,http://logeion.uchicago.edu/index.html#προχωννύω
ΠΡΟΧΩΡΕΩ,προχωρέω,προχωρεω,προχωρέω προχωρήσω προχώρησα,"go forward; come forward, advance","to go forward, advance","to go forward, advance",,,,,Verb,http://logeion.uchicago.edu/index.html#προχωρέω
ΠΡΟΧΩΡΗΜΑ,προχώρημα,,προχώρημα,excrement,excrement,excrement,,,,,,http://logeion.uchicago.edu/index.html#προχώρημα
ΠΡΟΧΩΡΗΣΙΣ,προχώρησις,,προχώρησις,going forth,going forth,going forth,,,,,,http://logeion.uchicago.edu/index.html#προχώρησις
ΠΡΟΧΩΡΗΤΕΟΝ,προχωρητέον,,προχωρητέον,one must advance,one must advance,one must advance,,,,,,http://logeion.uchicago.edu/index.html#προχωρητέον
ΠΡΟΧΩΡΗΤΙΚΟΣ,προχωρητικός,,προχωρητικός,uttered,uttered,uttered,,,,,,http://logeion.uchicago.edu/index.html#προχωρητικός
ΠΡΟΧΩΣΙΣ,πρόχωσις,,πρόχωσις,"promontory, embankment, mole","promontory, embankment, mole","promontory, embankment, mole",,,,,,http://logeion.uchicago.edu/index.html#πρόχωσις
ΠΡΟΨΑΛΑΣΣΩ,προψαλάσσω,,προψαλάσσω,assail,assail,assail,,,,,,http://logeion.uchicago.edu/index.html#προψαλάσσω
ΠΡΟΨΑΛΜΑ,πρόψαλμα,,πρόψαλμα,[lexical cite],[lexical cite],[lexical cite],,,,,,http://logeion.uchicago.edu/index.html#πρόψαλμα
ΠΡΟΨΗΛΑΦΑΩ,προψηλαφάω,,προψηλαφάω,massage beforehand,massage beforehand,massage beforehand,,,,,,http://logeion.uchicago.edu/index.html#προψηλαφάω
ΠΡΟΨΗΛΑΦΗΜΑ,προψηλάφημα,,προψηλάφημα,prelude,prelude,prelude,,,,,,http://logeion.uchicago.edu/index.html#προψηλάφημα
ΠΡΟΨΗΝΙΖΩ,προψηνίζω,,προψηνίζω,inoculate figs beforehand,inoculate figs beforehand,inoculate figs beforehand,,,,,,http://logeion.uchicago.edu/index.html#προψηνίζω
ΠΡΟΨΗΦΙΖΟΜΑΙ,προψηφίζομαι,,προψηφίζομαι,decree before,decree before,decree before,,,,,,http://logeion.uchicago.edu/index.html#προψηφίζομαι
ΠΡΟΨΥΧΡΙΖΩ,προψυχρίζω,,προψυχρίζω,cool (wine) before,cool (wine) before,cool (wine) before,,,,,,http://logeion.uchicago.edu/index.html#προψυχρίζω
