TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΚΑΤΑΠΛΑΣΣΩ,καταπλάσσω,,καταπλάσσω,to plaster over with,to plaster over with,to plaster over with,,,,,,http://logeion.uchicago.edu/index.html#καταπλάσσω
ΚΑΤΑΠΛΑΣΤΕΟΝ,καταπλαστέον,,καταπλαστέον,one must plaster,one must plaster,one must plaster,,,,,,http://logeion.uchicago.edu/index.html#καταπλαστέον
ΚΑΤΑΠΛΑΣΤΗΣ,καταπλάστης,,καταπλάστης,one who plasters,one who plasters,one who plasters,,,,,,http://logeion.uchicago.edu/index.html#καταπλάστης
ΚΑΤΑΠΛΑΣΤΟΣ,καταπλαστός,,καταπλαστός,plastered over,plastered over,plastered over,,,,,,http://logeion.uchicago.edu/index.html#καταπλαστός
ΚΑΤΑΠΛΕΚΩ,καταπλέκω,,καταπλέκω,"to entwine, plait","to entwine, plait","to entwine, plait",,,,,,http://logeion.uchicago.edu/index.html#καταπλέκω
ΚΑΤΑΠΛΕΟΝΕΚΤΕΩ,καταπλεονεκτέω,,καταπλεονεκτέω,to have mastered,to have mastered,to have mastered,,,,,,http://logeion.uchicago.edu/index.html#καταπλεονεκτέω
ΚΑΤΑΠΛΕΟΣ,κατάπλεος,,κατάπλεος,quite full,quite full,quite full,,,,,,http://logeion.uchicago.edu/index.html#κατάπλεος
ΚΑΤΑΠΛΕΩ,καταπλέω,,καταπλέω (or καταπλώω) καταπλεύσομαι κατέπλωσα (or κατέπλευσα),to sail down,to sail down,to sail down,,,,,,http://logeion.uchicago.edu/index.html#καταπλέω
ΚΑΤΑΠΛΗΓΙΑ,καταπληγία,,καταπληγία,panic fear,panic fear,panic fear,,,,,,http://logeion.uchicago.edu/index.html#καταπληγία
ΚΑΤΑΠΛΗΚΤΕΟΝ,καταπληκτέον,,καταπληκτέον,one must,one must,one must,,,,,,http://logeion.uchicago.edu/index.html#καταπληκτέον
ΚΑΤΑΠΛΗΚΤΙΚΟΣ,καταπληκτικός,,καταπληκτικός,"striking, astonishing","striking, astonishing","striking, astonishing",,,,,,http://logeion.uchicago.edu/index.html#καταπληκτικός
ΚΑΤΑΠΛΗΚΤΟΣ,κατάπληκτος,,κατάπληκτος,astonishing,astonishing,astonishing,,,,,,http://logeion.uchicago.edu/index.html#κατάπληκτος
ΚΑΤΑΠΛΗΞ,καταπλήξ,,καταπλήξ,"stricken with amazement, astounded","stricken with amazement, astounded","stricken with amazement, astounded",,,,,,http://logeion.uchicago.edu/index.html#καταπλήξ
ΚΑΤΑΠΛΗΞΙΣ,κατάπληξις,,κατάπληξις,"amazement, consternation","amazement, consternation","amazement, consternation",,,,,,http://logeion.uchicago.edu/index.html#κατάπληξις
ΚΑΤΑΠΛΗΣΣΩ,καταπλήσσω,καταπλησσω,καταπλήττω καταπλεύσω κατέπληξα καταπέπληγα καταπέπληγμαι κατεπλήγην (–επλάγην),strike down,to strike down,to strike down,,,,,Verb,http://logeion.uchicago.edu/index.html#καταπλήττω
ΚΑΤΑΠΛΙΣΣΟΜΑΙ,καταπλίσσομαι,,καταπλίσσομαι,to be tripped up,to be tripped up,to be tripped up,,,,,,http://logeion.uchicago.edu/index.html#καταπλίσσομαι
ΚΑΤΑΠΛΟΚΗ,καταπλοκή,,καταπλοκή,"entwining, interlacing","entwining, interlacing","entwining, interlacing",,,,,,http://logeion.uchicago.edu/index.html#καταπλοκή
ΚΑΤΑΠΛΟΟΣ,κατάπλοος,,κατάπλοος,"a sailing down to land, a putting ashore, putting in","a sailing down to land, a putting ashore, putting in","a sailing down to land, a putting ashore, putting in",,,,,,http://logeion.uchicago.edu/index.html#κατάπλοος
ΚΑΤΑΠΛΟΥΤΙΖΩ,καταπλουτίζω,,καταπλουτίζω,to enrich greatly,to enrich greatly,to enrich greatly,,,,,,http://logeion.uchicago.edu/index.html#καταπλουτίζω
ΚΑΤΑΠΛΟΥΤΟΜΑΧΕΩ,καταπλουτομαχέω,,καταπλουτομαχέω,conquer by money,conquer by money,conquer by money,,,,,,http://logeion.uchicago.edu/index.html#καταπλουτομαχέω
ΚΑΤΑΠΛΥΝΤΗΡΙΖΩ,καταπλυντηρίζω,,καταπλυντηρίζω,drench with foul abuse,drench with foul abuse,drench with foul abuse,,,,,,http://logeion.uchicago.edu/index.html#καταπλυντηρίζω
ΚΑΤΑΠΛΥΝΩ,καταπλύνω,,καταπλύνω,"to wash by pouring over, to drench","to wash by pouring over, to drench","to wash by pouring over, to drench",,,,,,http://logeion.uchicago.edu/index.html#καταπλύνω
ΚΑΤΑΠΛΥΣΙΣ,κατάπλυσις,,κατάπλυσις,a bathing in water,a bathing in water,a bathing in water,,,,,,http://logeion.uchicago.edu/index.html#κατάπλυσις
ΚΑΤΑΠΛΩΣΙΣ,κατάπλωσις,,κατάπλωσις,home-coming by sea,home-coming by sea,home-coming by sea,,,,,,http://logeion.uchicago.edu/index.html#κατάπλωσις
ΚΑΤΑΠΛΩΩ,καταπλώω,,καταπλώω,sail down,sail down,sail down,,,,,,http://logeion.uchicago.edu/index.html#καταπλώω
ΚΑΤΑΠΝΕΩ,καταπνέω,,καταπνέω,to breathe upon,to breathe upon,to breathe upon,,,,,,http://logeion.uchicago.edu/index.html#καταπνέω
ΚΑΤΑΠΝΙΓΩ,καταπνίγω,,καταπνίγω,"choke, smother","choke, smother","choke, smother",,,,,,http://logeion.uchicago.edu/index.html#καταπνίγω
ΚΑΤΑΠΝΙΞΙΣ,κατάπνιξις,,κατάπνιξις,"choking, smothering","choking, smothering","choking, smothering",,,,,,http://logeion.uchicago.edu/index.html#κατάπνιξις
ΚΑΤΑΠΝΟΗ,καταπνοή,,καταπνοή,a blowing,a blowing,a blowing,,,,,,http://logeion.uchicago.edu/index.html#καταπνοή
ΚΑΤΑΠΟΔΙΖΩ,καταποδίζω,,καταποδίζω,"obstruct, hamper","obstruct, hamper","obstruct, hamper",,,,,,http://logeion.uchicago.edu/index.html#καταποδίζω
ΚΑΤΑΠΟΘΡΑ,καταπόθρα,,καταπόθρα,"gullet, pharyngeal region","gullet, pharyngeal region","gullet, pharyngeal region",,,,,,http://logeion.uchicago.edu/index.html#καταπόθρα
ΚΑΤΑΠΟΙΕΩ,καταποιέω,,καταποιέω,depress,depress,depress,,,,,,http://logeion.uchicago.edu/index.html#καταποιέω
ΚΑΤΑΠΟΙΚΙΛΛΩ,καταποικίλλω,,καταποικίλλω,deck with various colours,deck with various colours,deck with various colours,,,,,,http://logeion.uchicago.edu/index.html#καταποικίλλω
ΚΑΤΑΠΟΛΕΜΕΩ,καταπολεμέω,,καταπολεμέω,to war down,to war down,to war down,,,,,,http://logeion.uchicago.edu/index.html#καταπολεμέω
ΚΑΤΑΠΟΛΕΜΗΣΙΣ,καταπολέμησις,,καταπολέμησις,subduing,subduing,subduing,,,,,,http://logeion.uchicago.edu/index.html#καταπολέμησις
ΚΑΤΑΠΟΛΕΥΩ,καταπολεύω,,καταπολεύω,revolve,revolve,revolve,,,,,,http://logeion.uchicago.edu/index.html#καταπολεύω
ΚΑΤΑΠΟΛΙΟΣ,καταπολιός,,καταπολιός,white-haired,white-haired,white-haired,,,,,,http://logeion.uchicago.edu/index.html#καταπολιός
ΚΑΤΑΠΟΛΙΤΕΥΟΜΑΙ,καταπολιτεύομαι,,καταπολιτεύομαι,to subdue by policy,to subdue by policy,to subdue by policy,,,,,,http://logeion.uchicago.edu/index.html#καταπολιτεύομαι
ΚΑΤΑΠΟΜΑ,κατάπομα,,κατάπομα,drink,drink,drink,,,,,,http://logeion.uchicago.edu/index.html#κατάπομα
ΚΑΤΑΠΟΜΠΕΥΩ,καταπομπεύω,,καταπομπεύω,scoff at,scoff at,scoff at,,,,,,http://logeion.uchicago.edu/index.html#καταπομπεύω
ΚΑΤΑΠΟΜΠΗ,καταπομπή,,καταπομπή,"delivery, rendering","delivery, rendering","delivery, rendering",,,,,,http://logeion.uchicago.edu/index.html#καταπομπή
ΚΑΤΑΠΟΜΠΟΣ,καταπομπός,,καταπομπός,one who conveys,one who conveys,one who conveys,,,,,,http://logeion.uchicago.edu/index.html#καταπομπός
ΚΑΤΑΠΟΝΕΩ,καταπονέω,,καταπονέω,to subdue after a hard struggle,to subdue after a hard struggle,to subdue after a hard struggle,,,,,,http://logeion.uchicago.edu/index.html#καταπονέω
ΚΑΤΑΠΟΝΗΣΙΣ,καταπόνησις,,καταπόνησις,affliction,affliction,affliction,,,,,,http://logeion.uchicago.edu/index.html#καταπόνησις
ΚΑΤΑΠΟΝΟΣ,κατάπονος,,κατάπονος,"tired, wearied","tired, wearied","tired, wearied",,,,,,http://logeion.uchicago.edu/index.html#κατάπονος
ΚΑΤΑΠΟΝΤΙΖΩ,καταποντίζω,,καταποντίζω καταποντίσω κατεπόντωσα,"to throw into the sea, drown therein","to throw into the sea, drown therein","to throw into the sea, drown therein",,,,,,http://logeion.uchicago.edu/index.html#καταποντίζω
ΚΑΤΑΠΟΝΤΙΣΜΟΣ,καταποντισμός,,καταποντισμός,drowning,drowning,drowning,,,,,,http://logeion.uchicago.edu/index.html#καταποντισμός
ΚΑΤΑΠΟΝΤΙΣΤΗΣ,καταποντιστής,,καταποντιστής,one who throws into the sea,one who throws into the sea,one who throws into the sea,,,,,,http://logeion.uchicago.edu/index.html#καταποντιστής
ΚΑΤΑΠΟΝΤΟΩ,καταποντόω,,καταποντόω,"to throw into the sea, drown therein","to throw into the sea, drown therein","to throw into the sea, drown therein",,,,,,http://logeion.uchicago.edu/index.html#καταποντόω
ΚΑΤΑΠΟΡΕΥΟΜΑΙ,καταπορεύομαι,,καταπορεύομαι,come back,come back,come back,,,,,,http://logeion.uchicago.edu/index.html#καταπορεύομαι
ΚΑΤΑΠΟΡΕΩ,καταπορέω,,καταπορέω,fail in treating,fail in treating,fail in treating,,,,,,http://logeion.uchicago.edu/index.html#καταπορέω
ΚΑΤΑΠΟΡΘΕΩ,καταπορθέω,,καταπορθέω,ravage utterly,ravage utterly,ravage utterly,,,,,,http://logeion.uchicago.edu/index.html#καταπορθέω
ΚΑΤΑΠΟΡΘΜΙΑΣ,καταπορθμίας,,καταπορθμίας,"an East wind, blowing down the Straits","an East wind, blowing down the Straits","an East wind, blowing down the Straits",,,,,,http://logeion.uchicago.edu/index.html#καταπορθμίας
ΚΑΤΑΠΟΡΙΖΩ,καταπορίζω,,καταπορίζω,remeo,remeo,remeo,,,,,,http://logeion.uchicago.edu/index.html#καταπορίζω
ΚΑΤΑΠΟΡΝΕΥΣΙΣ,καταπόρνευσις,,καταπόρνευσις,prostitution,prostitution,prostitution,,,,,,http://logeion.uchicago.edu/index.html#καταπόρνευσις
ΚΑΤΑΠΟΡΝΕΥΩ,καταπορνεύω,,καταπορνεύω καταπορνεύσω,to prostitute,to prostitute,to prostitute,,,,,,http://logeion.uchicago.edu/index.html#καταπορνεύω
ΚΑΤΑΠΟΡΦΥΡΟΣ,καταπόρφυρος,,καταπόρφυρος,all-purple,all-purple,all-purple,,,,,,http://logeion.uchicago.edu/index.html#καταπόρφυρος
ΚΑΤΑΠΟΣΙΑ,καταπόσια,,καταπόσια,ludi Florales,ludi Florales,ludi Florales,,,,,,http://logeion.uchicago.edu/index.html#καταπόσια
ΚΑΤΑΠΟΣΙΣ,κατάποσις,,κατάποσις,"gulping down, swallowing","gulping down, swallowing","gulping down, swallowing",,,,,,http://logeion.uchicago.edu/index.html#κατάποσις
ΚΑΤΑΠΟΣΤΕΛΛΩ,καταποστέλλω,,καταποστέλλω,send down,send down,send down,,,,,,http://logeion.uchicago.edu/index.html#καταποστέλλω
ΚΑΤΑΠΟΤΑΟΜΑΙ,καταποτάομαι,,καταποτάομαι,fly down,fly down,fly down,,,,,,http://logeion.uchicago.edu/index.html#καταποτάομαι
ΚΑΤΑΠΟΤΟΝ,κατάποτον,,κατάποτον,"pill, bolus","pill, bolus","pill, bolus",,,,,,http://logeion.uchicago.edu/index.html#κατάποτον
ΚΑΤΑΠΟΦΑΙΝΟΜΑΙ,καταποφαίνομαι,,καταποφαίνομαι,pronounce dogmatically,pronounce dogmatically,pronounce dogmatically,,,,,,http://logeion.uchicago.edu/index.html#καταποφαίνομαι
ΚΑΤΑΠΟΧΗ,καταποχή,,καταποχή,receipt,receipt,receipt,,,,,,http://logeion.uchicago.edu/index.html#καταποχή
ΚΑΤΑΠΡΑΙΔΕΥΩ,καταπραιδεύω,,καταπραιδεύω,(praeda) ravage,(praeda) ravage,(praeda) ravage,,,,,,http://logeion.uchicago.edu/index.html#καταπραιδεύω
ΚΑΤΑΠΡΑΚΤΙΚΟΣ,καταπρακτικός,,καταπρακτικός,fitted for accomplishing,fitted for accomplishing,fitted for accomplishing,,,,,,http://logeion.uchicago.edu/index.html#καταπρακτικός
ΚΑΤΑΠΡΑΞΙΣ,κατάπραξις,,κατάπραξις,execution,execution,execution,,,,,,http://logeion.uchicago.edu/index.html#κατάπραξις
ΚΑΤΑΠΡΑΣΣΩ,καταπράσσω,,καταπράσσω,"to accomplish, execute","to accomplish, execute","to accomplish, execute",,,,,,http://logeion.uchicago.edu/index.html#καταπράσσω
ΚΑΤΑΠΡΑΤΙΚΟΝ,καταπρατικόν,,καταπρατικόν,tax on sales,tax on sales,tax on sales,,,,,,http://logeion.uchicago.edu/index.html#καταπρατικόν
ΚΑΤΑΠΡΑΥΝΣΙΣ,καταπραΰνσις,,καταπραΰνσις,placation,placation,placation,,,,,,http://logeion.uchicago.edu/index.html#καταπραΰνσις
ΚΑΤΑΠΡΑΥΝΩ,καταπραύνω,,καταπραύνω,"to soften down, appease","to soften down, appease","to soften down, appease",,,,,,http://logeion.uchicago.edu/index.html#καταπραύνω
ΚΑΤΑΠΡΑΥΝΩ/2,καταπραΰνω,,καταπραΰνω,soften,soften,soften,,,,,,http://logeion.uchicago.edu/index.html#καταπραΰνω
ΚΑΤΑΠΡΕΜΝΟΣ,κατάπρεμνος,,κατάπρεμνος,with many branches,with many branches,with many branches,,,,,,http://logeion.uchicago.edu/index.html#κατάπρεμνος
ΚΑΤΑΠΡΕΣΒΕΥΩ,καταπρεσβεύω,,καταπρεσβεύω,undertake an embassy against,undertake an embassy against,undertake an embassy against,,,,,,http://logeion.uchicago.edu/index.html#καταπρεσβεύω
ΚΑΤΑΠΡΗΝΗΣ,καταπρηνής,,καταπρηνής,down-turned,down-turned,down-turned,,,,,,http://logeion.uchicago.edu/index.html#καταπρηνής
ΚΑΤΑΠΡΗΝΙΖΩ,καταπρηνίζω,,καταπρηνίζω,throw headlong down,throw headlong down,throw headlong down,,,,,,http://logeion.uchicago.edu/index.html#καταπρηνίζω
ΚΑΤΑΠΡΗΝΟΩ,καταπρηνόω,,καταπρηνόω,to throw headlong down,to throw headlong down,to throw headlong down,,,,,,http://logeion.uchicago.edu/index.html#καταπρηνόω
ΚΑΤΑΠΡΙΣΤΟΣ,κατάπριστος,,κατάπριστος,sawn,sawn,sawn,,,,,,http://logeion.uchicago.edu/index.html#κατάπριστος
ΚΑΤΑΠΡΙΩ,καταπρίω,,καταπρίω,to saw up,to saw up,to saw up,,,,,,http://logeion.uchicago.edu/index.html#καταπρίω
ΚΑΤΑΠΡΟΒΑΛΛΩ,καταπροβάλλω,,καταπροβάλλω,prostrate,prostrate,prostrate,,,,,,http://logeion.uchicago.edu/index.html#καταπροβάλλω
ΚΑΤΑΠΡΟΔΙΔΩΜΙ,καταπροδίδωμι,,καταπροδίδωμι,"to betray utterly, leave in the lurch","to betray utterly, leave in the lurch","to betray utterly, leave in the lurch",,,,,,http://logeion.uchicago.edu/index.html#καταπροδίδωμι
ΚΑΤΑΠΡΟΙΕΜΑΙ,καταπροΐεμαι,,καταπροΐεμαι,"throw away, abandon","throw away, abandon","throw away, abandon",,,,,,http://logeion.uchicago.edu/index.html#καταπροΐεμαι
ΚΑΤΑΠΡΟΙΞΟΜΑΙ,καταπροίξομαι,,καταπροίξομαι,to do,to do,to do,,,,,,http://logeion.uchicago.edu/index.html#καταπροίξομαι
ΚΑΤΑΠΡΟΙΞΟΜΑΙ/2,καταπροΐξομαι,,καταπροΐξομαι,shall,shall,shall,,,,,,http://logeion.uchicago.edu/index.html#καταπροΐξομαι
ΚΑΤΑΠΡΟΛΕΙΠΩ,καταπρολείπω,,καταπρολείπω,forsake utterly,forsake utterly,forsake utterly,,,,,,http://logeion.uchicago.edu/index.html#καταπρολείπω
ΚΑΤΑΠΡΟΝΟΜΕΥΩ,καταπρονομεύω,,καταπρονομεύω,carry off as booty,carry off as booty,carry off as booty,,,,,,http://logeion.uchicago.edu/index.html#καταπρονομεύω
ΚΑΤΑΠΡΟΤΕΙΝΟΜΑΙ,καταπροτείνομαι,,καταπροτείνομαι,hold out as a pretence,hold out as a pretence,hold out as a pretence,,,,,,http://logeion.uchicago.edu/index.html#καταπροτείνομαι
ΚΑΤΑΠΡΟΤΕΡΕΩ,καταπροτερέω,,καταπροτερέω,get the better of,get the better of,get the better of,,,,,,http://logeion.uchicago.edu/index.html#καταπροτερέω
ΚΑΤΑΠΡΟΧΕΩ,καταπροχέω,,καταπροχέω,pour down over,pour down over,pour down over,,,,,,http://logeion.uchicago.edu/index.html#καταπροχέω
ΚΑΤΑΠΤΕΡΟΩ,καταπτερόω,,καταπτερόω,furnish with wings,furnish with wings,furnish with wings,,,,,,http://logeion.uchicago.edu/index.html#καταπτερόω
ΚΑΤΑΠΤΗΣΣΩ,καταπτήσσω,,καταπτήσσω,"to crouch down, to lie crouching","to crouch down, to lie crouching","to crouch down, to lie crouching",,,,,,http://logeion.uchicago.edu/index.html#καταπτήσσω
ΚΑΤΑΠΤΙΣΣΩ,καταπτίσσω,,καταπτίσσω,grind to powder,grind to powder,grind to powder,,,,,,http://logeion.uchicago.edu/index.html#καταπτίσσω
ΚΑΤΑΠΤΟΕΩ,καταπτοέω,,καταπτοέω,frighten,frighten,frighten,,,,,,http://logeion.uchicago.edu/index.html#καταπτοέω
ΚΑΤΑΠΤΥΡΟΜΑΙ,καταπτύρομαι,,καταπτύρομαι,to be terrified,to be terrified,to be terrified,,,,,,http://logeion.uchicago.edu/index.html#καταπτύρομαι
ΚΑΤΑΠΤΥΣΜΑ,κατάπτυσμα,,κατάπτυσμα,putacilla,putacilla,putacilla,,,,,,http://logeion.uchicago.edu/index.html#κατάπτυσμα
ΚΑΤΑΠΤΥΣΤΟΣ,κατάπτυστος,,κατάπτυστος,"to be spat upon, abominable, despicable","to be spat upon, abominable, despicable","to be spat upon, abominable, despicable",,,,,,http://logeion.uchicago.edu/index.html#κατάπτυστος
ΚΑΤΑΠΤΥΧΗΣ,καταπτυχής,,καταπτυχής,with ample folds,with ample folds,with ample folds,,,,,,http://logeion.uchicago.edu/index.html#καταπτυχής
ΚΑΤΑΠΤΥΩ,καταπτύω,,καταπτύω,to spit upon,to spit upon,to spit upon,,,,,,http://logeion.uchicago.edu/index.html#καταπτύω
ΚΑΤΑΠΤΩΜΑ,κατάπτωμα,,κατάπτωμα,downfall,downfall,downfall,,,,,,http://logeion.uchicago.edu/index.html#κατάπτωμα
ΚΑΤΑΠΤΩΣΙΣ,κατάπτωσις,,κατάπτωσις,fall,fall,fall,,,,,,http://logeion.uchicago.edu/index.html#κατάπτωσις
ΚΑΤΑΠΤΩΤΙΚΟΣ,καταπτωτικός,,καταπτωτικός,liable to fits,liable to fits,liable to fits,,,,,,http://logeion.uchicago.edu/index.html#καταπτωτικός
ΚΑΤΑΠΤΩΧΕΥΩ,καταπτωχεύω,,καταπτωχεύω,to reduce to beggary,to reduce to beggary,to reduce to beggary,,,,,,http://logeion.uchicago.edu/index.html#καταπτωχεύω
ΚΑΤΑΠΥΓΙΖΩ,καταπυγίζω,,καταπυγίζω,to be or act like a καταπύγων,to be or act like a καταπύγων,to be or act like a καταπύγων,,,,,,http://logeion.uchicago.edu/index.html#καταπυγίζω
ΚΑΤΑΠΥΓΜΟΜΑΧΕΩ,καταπυγμομαχέω,,καταπυγμομαχέω,conquer in boxing,conquer in boxing,conquer in boxing,,,,,,http://logeion.uchicago.edu/index.html#καταπυγμομαχέω
ΚΑΤΑΠΥΓΟΣΥΝΗ,καταπυγοσύνη,,καταπυγοσύνη,brutal lust,brutal lust,brutal lust,,,,,,http://logeion.uchicago.edu/index.html#καταπυγοσύνη
ΚΑΤΑΠΥΓΩΝ,καταπύγων,,καταπύγων,a lewd fellow,a lewd fellow,a lewd fellow,,,,,,http://logeion.uchicago.edu/index.html#καταπύγων
ΚΑΤΑΠΥΘΟΜΑΙ,καταπύθομαι,,καταπύθομαι,"become rotten, rot away","become rotten, rot away","become rotten, rot away",,,,,,http://logeion.uchicago.edu/index.html#καταπύθομαι
ΚΑΤΑΠΥΘΩ,καταπύθω,,καταπύθω,to make rotten,to make rotten,to make rotten,,,,,,http://logeion.uchicago.edu/index.html#καταπύθω
ΚΑΤΑΠΥΚΑΖΩ,καταπυκάζω,,καταπυκάζω,cover over,cover over,cover over,,,,,,http://logeion.uchicago.edu/index.html#καταπυκάζω
ΚΑΤΑΠΥΚΝΟΣ,κατάπυκνος,,κατάπυκνος,very thick,very thick,very thick,,,,,,http://logeion.uchicago.edu/index.html#κατάπυκνος
ΚΑΤΑΠΥΚΝΟΩ,καταπυκνόω,,καταπυκνόω,to stud thickly with,to stud thickly with,to stud thickly with,,,,,,http://logeion.uchicago.edu/index.html#καταπυκνόω
ΚΑΤΑΠΥΚΝΩΣΙΣ,καταπύκνωσις,,καταπύκνωσις,condensation,condensation,condensation,,,,,,http://logeion.uchicago.edu/index.html#καταπύκνωσις
ΚΑΤΑΠΥΚΝΩΤΕΟΝ,καταπυκνωτέον,,καταπυκνωτέον,one must fill up,one must fill up,one must fill up,,,,,,http://logeion.uchicago.edu/index.html#καταπυκνωτέον
ΚΑΤΑΠΥΚΤΕΥΩ,καταπυκτεύω,,καταπυκτεύω,conquer in boxing,conquer in boxing,conquer in boxing,,,,,,http://logeion.uchicago.edu/index.html#καταπυκτεύω
ΚΑΤΑΠΥΡΟΣ,κατάπυρος,,κατάπυρος,"very red, deep red","very red, deep red","very red, deep red",,,,,,http://logeion.uchicago.edu/index.html#κατάπυρος
ΚΑΤΑΠΥΡΟΩ,καταπυρόω,,καταπυρόω,dry,dry,dry,,,,,,http://logeion.uchicago.edu/index.html#καταπυρόω
ΚΑΤΑΠΥΡΠΟΛΕΩ,καταπυρπολέω,,καταπυρπολέω,waste with fire,waste with fire,waste with fire,,,,,,http://logeion.uchicago.edu/index.html#καταπυρπολέω
ΚΑΤΑΠΩΓΩΝ,καταπώγων,,καταπώγων,with a long beard,with a long beard,with a long beard,,,,,,http://logeion.uchicago.edu/index.html#καταπώγων
ΚΑΤΑΠΩΛΕΩ,καταπωλέω,,καταπωλέω,sell,sell,sell,,,,,,http://logeion.uchicago.edu/index.html#καταπωλέω
ΚΑΤΑΠΩΜΑΖΩ,καταπωμάζω,,καταπωμάζω,close up,close up,close up,,,,,,http://logeion.uchicago.edu/index.html#καταπωμάζω
ΚΑΤΑΡΑ,κατάρα,,κατάρα ἡ,a curse,a curse,a curse,,,,,,http://logeion.uchicago.edu/index.html#κατάρα
ΚΑΤΑΡΑΚΤΟΙ,κατάρακτοι,,κατάρακτοι,shutters,shutters,shutters,,,,,,http://logeion.uchicago.edu/index.html#κατάρακτοι
ΚΑΤΑΡΑΜΑ,κατάραμα,,κατάραμα,curse,curse,curse,,,,,,http://logeion.uchicago.edu/index.html#κατάραμα
ΚΑΤΑΡΑΟΜΑΙ,καταράομαι,,καταράομαι,"to call down curses upon, imprecate upon","to call down curses upon, imprecate upon","to call down curses upon, imprecate upon",,,,,,http://logeion.uchicago.edu/index.html#καταράομαι
ΚΑΤΑΡΑΣΙΜΟΣ,καταράσιμος,,καταράσιμος,accursed,accursed,accursed,,,,,,http://logeion.uchicago.edu/index.html#καταράσιμος
ΚΑΤΑΡΑΣΙΣ,κατάρασις,,κατάρασις,cursing,cursing,cursing,,,,,,http://logeion.uchicago.edu/index.html#κατάρασις
ΚΑΤΑΡΑΣΣΩ,καταράσσω,,καταράσσω καταράξω κατήραξα ––– ––– κατηράχθην,"dash down, break in pieces","dash down, break in pieces","dash down, break in pieces",,,,,Verb,http://logeion.uchicago.edu/index.html#καταράσσω
ΚΑΤΑΡΑΤΟΣ,κατάρατος,,κατάρατος –ον,"accursed, abominable","accursed, abominable","accursed, abominable",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#κατάρατος
ΚΑΤΑΡΑΧΙΖΩ,καταραχίζω,,καταραχίζω,make a rough surface,make a rough surface,make a rough surface,,,,,,http://logeion.uchicago.edu/index.html#καταραχίζω
ΚΑΤΑΡΒΥΛΟΣ,κατάρβυλος,,κατάρβυλος,reaching down to the shoes,reaching down to the shoes,reaching down to the shoes,,,,,,http://logeion.uchicago.edu/index.html#κατάρβυλος
ΚΑΤΑΡΓΕΩ,καταργέω,,καταργέω,to leave unemployed,to leave unemployed,to leave unemployed,,,,,,http://logeion.uchicago.edu/index.html#καταργέω
ΚΑΤΑΡΓΗΣΙΣ,κατάργησις,,κατάργησις,"making null, abolishing","making null, abolishing","making null, abolishing",,,,,,http://logeion.uchicago.edu/index.html#κατάργησις
ΚΑΤΑΡΓΗΤΕΟΝ,καταργητέον,,καταργητέον,"one must abolish, cancel","one must abolish, cancel","one must abolish, cancel",,,,,,http://logeion.uchicago.edu/index.html#καταργητέον
ΚΑΤΑΡΓΙΑ,καταργία,,καταργία,"reduction to inactivity, inhibition","reduction to inactivity, inhibition","reduction to inactivity, inhibition",,,,,,http://logeion.uchicago.edu/index.html#καταργία
ΚΑΤΑΡΓΙΖΩ,καταργίζω,,καταργίζω,to make to tarry,to make to tarry,to make to tarry,,,,,,http://logeion.uchicago.edu/index.html#καταργίζω
ΚΑΤΑΡΓΜΑ,κάταργμα,,κάταργμα,the first offerings,the first offerings,the first offerings,,,,,,http://logeion.uchicago.edu/index.html#κάταργμα
ΚΑΤΑΡΓΥΡΟΣ,κατάργυρος,,κατάργυρος,"covered with silver, silvered","covered with silver, silvered","covered with silver, silvered",,,,,,http://logeion.uchicago.edu/index.html#κατάργυρος
ΚΑΤΑΡΓΥΡΟΩ,καταργυρόω,,καταργυρόω καταργυρὠσω ––– ––– ––– –––,to cover with silver,to cover with silver,to cover with silver,,,,,Verb,http://logeion.uchicago.edu/index.html#καταργυρόω
ΚΑΤΑΡΔΕΥΤΟΣ,κατάρδευτος,,κατάρδευτος,irriguus,irriguus,irriguus,,,,,,http://logeion.uchicago.edu/index.html#κατάρδευτος
ΚΑΤΑΡΔΩ,κατάρδω,,κατάρδω,to water,to water,to water,,,,,,http://logeion.uchicago.edu/index.html#κατάρδω
ΚΑΤΑΡϜΟΣ,κάταρϝος,,κάταρϝος,accursed,accursed,accursed,,,,,,http://logeion.uchicago.edu/index.html#κάταρϝος
ΚΑΤΑΡΗΣ,κατάρης,,κατάρης,rushing from above,rushing from above,rushing from above,,,,,,http://logeion.uchicago.edu/index.html#κατάρης
ΚΑΤΑΡΙΓΗΛΟΣ,καταριγηλός,,καταριγηλός,making,making,making,,,,,,http://logeion.uchicago.edu/index.html#καταριγηλός
ΚΑΤΑΡΙΘΜΕΩ,καταριθμέω,,καταριθμέω,to count,to count,to count,,,,,,http://logeion.uchicago.edu/index.html#καταριθμέω
ΚΑΤΑΡΙΘΜΗΣΙΣ,καταρίθμησις,,καταρίθμησις,computation,computation,computation,,,,,,http://logeion.uchicago.edu/index.html#καταρίθμησις
ΚΑΤΑΡΙΘΜΗΤΕΟΝ,καταριθμητέον,,καταριθμητέον,one must count,one must count,one must count,,,,,,http://logeion.uchicago.edu/index.html#καταριθμητέον
