TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΕΙΣΑΓΓΕΛΣΙΣ,εἰσάγγελσις,,εἰσάγγελσις,announcing,announcing,announcing,,,,,,http://logeion.uchicago.edu/index.html#εἰσάγγελσις
ΕΙΣΑΓΓΕΛΤΙΚΟΣ,εἰσαγγελτικός,,εἰσαγγελτικός,of or for an impeachment,of or for an impeachment,of or for an impeachment,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγγελτικός
ΕΙΣΑΓΕΙΡΟΜΑΙ,εἰσαγείρομαι,,εἰσαγείρομαι,gather together in,gather together in,gather together in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγείρομαι
ΕΙΣΑΓΕΙΡΩ,εἰσαγείρω,,εἰσαγείρω,to collect into,to collect into,to collect into,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγείρω
ΕΙΣΑΓΩ,εἰσάγω,εΙσαγω,εἰσάγω εἰσάξω εἰσήγαγον εἰσαγήοχα εἰσῆγμαι εἰσήχθην,"to lead in, bring before",to lead in,to lead in,,,,,Verb,http://logeion.uchicago.edu/index.html#εἰσάγω
ΕΙΣΑΓΩΓΕΥΣ,εἰσαγωγεύς,,εἰσαγωγεύς,one who brings cases into court,one who brings cases into court,one who brings cases into court,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγωγεύς
ΕΙΣΑΓΩΓΕΩ,εἰσαγωγέω,,εἰσαγωγέω,guide,guide,guide,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγωγέω
ΕΙΣΑΓΩΓΗ,εἰσαγωγή,,εἰσαγωγή,importation,importation,importation,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγωγή
ΕΙΣΑΓΩΓΙΚΟΣ,εἰσαγωγικός,,εἰσαγωγικός,of or for importation; introductory,of or for importation; introductory,of or for importation; introductory,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγωγικός
ΕΙΣΑΓΩΓΙΜΟΣ,εἰσαγώγιμος,,εἰσαγώγιμος,that can,that can,that can,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγώγιμος
ΕΙΣΑΓΩΓΙΟΝ,εἰσαγώγιον,,εἰσαγώγιον,entrance-fee,entrance-fee,entrance-fee,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγώγιον
ΕΙΣΑΓΩΓΟΣ,εἰσαγωγός,,εἰσαγωγός,watching over imports,watching over imports,watching over imports,,,,,,http://logeion.uchicago.edu/index.html#εἰσαγωγός
ΕΙΣΑΕΙΡΟΜΑΙ,εἰσαείρομαι,,εἰσαείρομαι,to take to oneself.,to take to oneself.,to take to oneself.,,,,,,http://logeion.uchicago.edu/index.html#εἰσαείρομαι
ΕΙΣΑΘΡΕΩ,εἰσαθρέω,,εἰσαθρέω,"to discern, descry","to discern, descry","to discern, descry",,,,,,http://logeion.uchicago.edu/index.html#εἰσαθρέω
ΕΙΣΑΙΡΩ,εἰσαίρω,,εἰσαίρω,to bring or carry in,to bring or carry in,to bring or carry in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαίρω
ΕΙΣΑΙΣΣΩ,εἰσαΐσσω,,εἰσαΐσσω,to dart in,to dart in,to dart in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαΐσσω
ΕΙΣΑΙΣΣΩ/2,εἰσαίσσω,,εἰσαίσσω,to dart in,to dart in,to dart in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαίσσω
ΕΙΣΑΙΩ,εἰσαΐω,,εἰσαΐω,"catch the sound of, hear","catch the sound of, hear","catch the sound of, hear",,,,,,http://logeion.uchicago.edu/index.html#εἰσαΐω
ΕΙΣΑΙΩ/2,εἰσαίω,,εἰσαίω,to listen,to listen,to listen,,,,,,http://logeion.uchicago.edu/index.html#εἰσαίω
ΕΙΣΑΚΟΗ,εἰσακοή,,εἰσακοή,"listening, hearkening","listening, hearkening","listening, hearkening",,,,,,http://logeion.uchicago.edu/index.html#εἰσακοή
ΕΙΣΑΚΟΝΤΙΖΩ,εἰσακοντίζω,,εἰσακοντίζω or ἐσακοντίζω,to throw,to throw,to throw,,,,,,http://logeion.uchicago.edu/index.html#εἰσακοντίζω
ΕΙΣΑΚΟΥΩ,εἰσακούω,,εἰσακούω εἰσακούσομαι εἰσήκουσα εἰσακήκοα εἰσήκουσμαι εἰσηκούσθην,to hearken,to hearken,to hearken,,,,,Verb,http://logeion.uchicago.edu/index.html#εἰσακούω
ΕΙΣΑΚΤΕΟΝ,εἰσακτέον,,εἰσακτέον,one must bring into court,one must bring into court,one must bring into court,,,,,,http://logeion.uchicago.edu/index.html#εἰσακτέον
ΕΙΣΑΚΤΕΟΣ,εἰσακτέος,,εἰσακτέος,one must bring into court,one must bring into court,one must bring into court,,,,,,http://logeion.uchicago.edu/index.html#εἰσακτέος
ΕΙΣΑΚΤΗΣ,εἰσάκτης,,εἰσάκτης,introducer,introducer,introducer,,,,,,http://logeion.uchicago.edu/index.html#εἰσάκτης
ΕΙΣΑΛΕΙΦΩ,εἰσαλείφω,,εἰσαλείφω,smear,smear,smear,,,,,,http://logeion.uchicago.edu/index.html#εἰσαλείφω
ΕΙΣΑΛΛΟΜΑΙ,εἰσάλλομαι,,εἰσάλλομαι εἰσαλοῦμαι εἰσηλάμην ––– ––– –––,to spring,to spring,to spring,,,,,Verb,http://logeion.uchicago.edu/index.html#εἰσάλλομαι
ΕΙΣΑΜΕΙΒΩ,εἰσαμείβω,,εἰσαμείβω,"to go into, enter","to go into, enter","to go into, enter",,,,,,http://logeion.uchicago.edu/index.html#εἰσαμείβω
ΕΙΣΑΝΑΒΑΙΝΩ,εἰσαναβαίνω,,εἰσαναβαίνω εἰσαναβήσομαι εἰσανέβην εἰσαναβέβηκα ––– –––,to go up to,to go up to,to go up to,0,,,0,Verb,http://logeion.uchicago.edu/index.html#εἰσαναβαίνω
ΕΙΣΑΝΑΓΩ,εἰσανάγω,,εἰσανάγω,to lead up into,to lead up into,to lead up into,,,,,,http://logeion.uchicago.edu/index.html#εἰσανάγω
ΕΙΣΑΝΑΙΡΩ,εἰσαναίρω,,εἰσαναίρω,"carry off, plunder","carry off, plunder","carry off, plunder",,,,,,http://logeion.uchicago.edu/index.html#εἰσαναίρω
ΕΙΣΑΝΑΛΙΣΚΩ,εἰσαναλίσκω,,εἰσαναλίσκω,expend upon,expend upon,expend upon,,,,,,http://logeion.uchicago.edu/index.html#εἰσαναλίσκω
ΕΙΣΑΝΔΡΟΩ,εἰσανδρόω,,εἰσανδρόω,fill with men,fill with men,fill with men,,,,,,http://logeion.uchicago.edu/index.html#εἰσανδρόω
ΕΙΣΑΝΕΙΜΙ,εἰσάνειμι,,εἰσάνειμι,to go up into,to go up into,to go up into,,,,,,http://logeion.uchicago.edu/index.html#εἰσάνειμι
ΕΙΣΑΝΕΧΩ,εἰσανέχω,,εἰσανέχω,rise above,rise above,rise above,,,,,,http://logeion.uchicago.edu/index.html#εἰσανέχω
ΕΙΣΑΝΟΡΑΩ,εἰσανοράω,,εἰσανοράω,to look up to (v. εἰσανεῖδον),to look up to (v. εἰσανεῖδον),to look up to (v. εἰσανεῖδον),,,,,,http://logeion.uchicago.edu/index.html#εἰσανοράω
ΕΙΣΑΝΟΡΟΥΩ,εἰσανορούω,,εἰσανορούω,rush up to,rush up to,rush up to,,,,,,http://logeion.uchicago.edu/index.html#εἰσανορούω
ΕΙΣΑΝΤΑ,εἰσάντα,,εἰσάντα,right opposite,right opposite,right opposite,,,,,,http://logeion.uchicago.edu/index.html#εἰσάντα
ΕΙΣΑΝΤΑ/2,εἴσαντα,,εἴσαντα,right opposite,right opposite,right opposite,,,,,,http://logeion.uchicago.edu/index.html#εἴσαντα
ΕΙΣΑΝΤΛΕΩ,εἰσαντλέω,,εἰσαντλέω,pour in,pour in,pour in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαντλέω
ΕΙΣΑΠΟΒΑΙΝΩ,εἰσαποβαίνω,,εἰσαποβαίνω,pass out to..,pass out to..,pass out to..,,,,,,http://logeion.uchicago.edu/index.html#εἰσαποβαίνω
ΕΙΣΑΠΟΔΙΔΩΜΙ,εἰσαποδίδωμι,,εἰσαποδίδωμι,"repay, refund","repay, refund","repay, refund",,,,,,http://logeion.uchicago.edu/index.html#εἰσαποδίδωμι
ΕΙΣΑΠΟΚΛΕΙΩ,εἰσαποκλείω,,εἰσαποκλείω,shut up in,shut up in,shut up in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαποκλείω
ΕΙΣΑΠΟΣΤΕΛΛΩ,εἰσαποστέλλω,,εἰσαποστέλλω,send in,send in,send in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαποστέλλω
ΕΙΣΑΡΑΣΣΩ,εἰσαράσσω,,εἰσαράσσω,to drive,to drive,to drive,,,,,,http://logeion.uchicago.edu/index.html#εἰσαράσσω
ΕΙΣΑΡΠΑΖΩ,εἰσαρπάζω,,εἰσαρπάζω,seize and carry in,seize and carry in,seize and carry in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαρπάζω
ΕΙΣΑΡΤΙΖΩ,εἰσαρτίζω,,εἰσαρτίζω,join,join,join,,,,,,http://logeion.uchicago.edu/index.html#εἰσαρτίζω
ΕΙΣΑΡΥΟΜΑΙ,εἰσαρύομαι,,εἰσαρύομαι,"drain, exhaust","drain, exhaust","drain, exhaust",,,,,,http://logeion.uchicago.edu/index.html#εἰσαρύομαι
ΕΙΣΑΥΓΑΖΩ,εἰσαυγάζω,,εἰσαυγάζω,"to look at, view","to look at, view","to look at, view",,,,,,http://logeion.uchicago.edu/index.html#εἰσαυγάζω
ΕΙΣΑΥΘΙΣ,εἰσαῦθις,,εἰσαῦθις,"hereafter, afterwards","hereafter, afterwards","hereafter, afterwards",,,,,,http://logeion.uchicago.edu/index.html#εἰσαῦθις
ΕΙΣΑΥΡΙΟΝ,εἰσαύριον,,εἰσαύριον,on the morrow,on the morrow,on the morrow,,,,,,http://logeion.uchicago.edu/index.html#εἰσαύριον
ΕΙΣΑΦΑΣΜΑ,εἰσάφασμα,,εἰσάφασμα,"touch, grasp","touch, grasp","touch, grasp",,,,,,http://logeion.uchicago.edu/index.html#εἰσάφασμα
ΕΙΣΑΦΑΣΣΩ,εἰσαφάσσω,,εἰσαφάσσω,feel in,feel in,feel in,,,,,,http://logeion.uchicago.edu/index.html#εἰσαφάσσω
ΕΙΣΑΦΕΤΗΣ,εἰσαφέτης,,εἰσαφέτης,charioteer,charioteer,charioteer,,,,,,http://logeion.uchicago.edu/index.html#εἰσαφέτης
ΕΙΣΑΦΙΗΜΙ,εἰσαφίημι,,εἰσαφίημι,"to let in, admit","to let in, admit","to let in, admit",,,,,,http://logeion.uchicago.edu/index.html#εἰσαφίημι
ΕΙΣΑΦΙΚΑΝΩ,εἰσαφικάνω,,εἰσαφικάνω,to come to,to come to,to come to,,,,,,http://logeion.uchicago.edu/index.html#εἰσαφικάνω
ΕΙΣΑΦΙΚΝΕΟΜΑΙ,εἰσαφικνέομαι,,εἰσαφικνέομαι (Ion. ἐσαπικνέομαι),to come into,to come into,to come into,,,,,,http://logeion.uchicago.edu/index.html#εἰσαφικνέομαι
ΕΙΣΑΦΙΞΙΣ,εἰσάφιξις,,εἰσάφιξις,right of settlement,right of settlement,right of settlement,,,,,,http://logeion.uchicago.edu/index.html#εἰσάφιξις
ΕΙΣΑΦΥΣΣΩ,εἰσαφύσσω,,εἰσαφύσσω,draw into,draw into,draw into,,,,,,http://logeion.uchicago.edu/index.html#εἰσαφύσσω
ΕΙΣΒΑΙΝΩ,εἰσβαίνω,,εἰσβαίνω (Ion. ἐσβαίνω) εἰσβήσομαι εἰσέβην εἰσβέβηκα ––– –––,to go into,to go into,to go into,,,,,Verb,http://logeion.uchicago.edu/index.html#εἰσβαίνω
ΕΙΣΒΑΣΙΣ,εἴσβασις,,εἴσβασις,"an entrance, means of entrance","an entrance, means of entrance","an entrance, means of entrance",,,,,,http://logeion.uchicago.edu/index.html#εἴσβασις
ΕΙΣΒΑΤΟΣ,εἰσβατός,,εἰσβατός,accessible,accessible,accessible,,,,,,http://logeion.uchicago.edu/index.html#εἰσβατός
ΕΙΣΒΔΑΛΛΩ,εἰσβδάλλω,,εἰσβδάλλω,suck in,suck in,suck in,,,,,,http://logeion.uchicago.edu/index.html#εἰσβδάλλω
ΕΙΣΒΙΑΖΟΜΑΙ,εἰσβιάζομαι,,εἰσβιάζομαι,to force one's way into,to force one's way into,to force one's way into,,,,,,http://logeion.uchicago.edu/index.html#εἰσβιάζομαι
ΕΙΣΒΙΒΑΖΩ,εἰσβιβάζω,,εἰσβιβάζω (Ion. ἐσβιβάζω),to put on board ship,to put on board ship,to put on board ship,,,,,,http://logeion.uchicago.edu/index.html#εἰσβιβάζω
ΕΙΣΒΛΕΠΩ,εἰσβλέπω,,εἰσβλέπω,"to look at, look upon","to look at, look upon","to look at, look upon",,,,,,http://logeion.uchicago.edu/index.html#εἰσβλέπω
ΕΙΣΒΛΗΤΕΟΝ,εἰσβλητέον,,εἰσβλητέον,one must throw in,one must throw in,one must throw in,,,,,,http://logeion.uchicago.edu/index.html#εἰσβλητέον
ΕΙΣΒΟΛΗ,εἰσβολή,εΙςβολη,εἰςβολή –ῆς ἡ,invasion,"an inroad, invasion, attack","an inroad, invasion, attack",1,,,,Noun,http://logeion.uchicago.edu/index.html#εἰςβολή
ΕΙΣΓΕΝΕΣΙΣ,εἰσγένεσις,,εἰσγένεσις,produce,produce,produce,,,,,,http://logeion.uchicago.edu/index.html#εἰσγένεσις
ΕΙΣΓΙΓΝΟΜΑΙ,εἰσγίγνομαι,,εἰσγίγνομαι,arrive,arrive,arrive,,,,,,http://logeion.uchicago.edu/index.html#εἰσγίγνομαι
ΕΙΣΓΡΑΦΗ,εἰσγραφή,,εἰσγραφή,enrolment,enrolment,enrolment,,,,,,http://logeion.uchicago.edu/index.html#εἰσγραφή
ΕΙΣΓΡΑΦΩ,εισγράφω,,εισγράφω,inscribe,inscribe,inscribe,,,,,,http://logeion.uchicago.edu/index.html#εισγράφω
ΕΙΣΓΡΑΦΩ/2,εἰσγράφω,,εἰσγράφω,"to write in, inscribe","to write in, inscribe","to write in, inscribe",,,,,,http://logeion.uchicago.edu/index.html#εἰσγράφω
ΕΙΣΔΑΝΕΙΖΩ,εἰσδανείζω,,εἰσδανείζω,lend at interest as well,lend at interest as well,lend at interest as well,,,,,,http://logeion.uchicago.edu/index.html#εἰσδανείζω
ΕΙΣΔΕΚΤΟΣ,εἰσδεκτός,,εἰσδεκτός,acceptable,acceptable,acceptable,,,,,,http://logeion.uchicago.edu/index.html#εἰσδεκτός
ΕΙΣΔΕΡΚΟΜΑΙ,εἰσδέρκομαι,,εἰσδέρκομαι,to look at,to look at,to look at,,,,,,http://logeion.uchicago.edu/index.html#εἰσδέρκομαι
ΕΙΣΔΕΧΟΜΑΙ,εἰσδέχομαι,,εἰσδέχομαι (Ion. ἐσδέκομαι) εἰσδέξομαι εἰσεδεξάμην ––– εἰσδέδεγμαι εἰσεδέχθην,"to take into, admit","to take into, admit","to take into, admit",0,,,0,Verb,http://logeion.uchicago.edu/index.html#εἰσδέχομαι
ΕΙΣΔΙΔΩΜΙ,εἰσδίδωμι,,εἰσδίδωμι,to flow into,to flow into,to flow into,,,,,,http://logeion.uchicago.edu/index.html#εἰσδίδωμι
ΕΙΣΔΟΣΙΣ,εἴσδοσις,,εἴσδοσις,"report, memorandum","report, memorandum","report, memorandum",,,,,,http://logeion.uchicago.edu/index.html#εἴσδοσις
ΕΙΣΔΟΧΗ,εἰσδοχή,,εἰσδοχή,reception,reception,reception,,,,,,http://logeion.uchicago.edu/index.html#εἰσδοχή
ΕΙΣΔΡΟΜΗ,εἰσδρομή,,εἰσδρομή,"an inroad, onslaught","an inroad, onslaught","an inroad, onslaught",,,,,,http://logeion.uchicago.edu/index.html#εἰσδρομή
ΕΙΣΔΥΝΩ,εἰσδύνω,,εἰσδύνω (Ion. ἐσδύνω) εἰσδύσομαι εἰσέδυν εἰσδέδυκα ––– εἰσεδύθην,to get,to get,to get,0,,,0,Verb,http://logeion.uchicago.edu/index.html#εἰσδύνω
ΕΙΣΔΥΣΙΣ,εἴσδυσις,,εἴσδυσις,entrance,entrance,entrance,,,,,,http://logeion.uchicago.edu/index.html#εἴσδυσις
ΕΙΣΔΥΩ,εἰσδύω,,εἰσδύω,enter into,enter into,enter into,,,,,,http://logeion.uchicago.edu/index.html#εἰσδύω
ΕΙΣΕΑΩ,εἰσεάω,,εἰσεάω,let in,let in,let in,,,,,,http://logeion.uchicago.edu/index.html#εἰσεάω
ΕΙΣΕΓΓΙΖΩ,εἰσεγγίζω,,εἰσεγγίζω,approach,approach,approach,,,,,,http://logeion.uchicago.edu/index.html#εἰσεγγίζω
ΕΙΣΕΙΜΙ,εἴσειμι,,εἴσειμι,to go into,to go into,to go into,,,,,,http://logeion.uchicago.edu/index.html#εἴσειμι
ΕΙΣΕΛΑΣΙΣ,εἰσέλασις,,εἰσέλασις,charge,charge,charge,,,,,,http://logeion.uchicago.edu/index.html#εἰσέλασις
ΕΙΣΕΛΑΣΤΙΚΟΣ,εἰσελαστικός,,εἰσελαστικός,celebrated by a triumphal entry,celebrated by a triumphal entry,celebrated by a triumphal entry,,,,,,http://logeion.uchicago.edu/index.html#εἰσελαστικός
ΕΙΣΕΛΑΥΝΩ,εἰσελαύνω,,εἰσελαύνω,to drive in,to drive in,to drive in,,,,,,http://logeion.uchicago.edu/index.html#εἰσελαύνω
ΕΙΣΕΛΕΥΣΙΣ,εἰσέλευσις,,εἰσέλευσις,"entrance, arrival","entrance, arrival","entrance, arrival",,,,,,http://logeion.uchicago.edu/index.html#εἰσέλευσις
ΕΙΣΕΛΚΩ,εἰσέλκω,,εἰσέλκω,"to draw, haul, drag in","to draw, haul, drag in","to draw, haul, drag in",,,,,,http://logeion.uchicago.edu/index.html#εἰσέλκω
ΕΙΣΕΜΒΑΙΝΩ,εἰσεμβαίνω,,εἰσεμβαίνω,to go on board,to go on board,to go on board,,,,,,http://logeion.uchicago.edu/index.html#εἰσεμβαίνω
ΕΙΣΕΜΠΟΡΕΥΟΜΑΙ,εἰσεμπορεύομαι,,εἰσεμπορεύομαι,enter,enter,enter,,,,,,http://logeion.uchicago.edu/index.html#εἰσεμπορεύομαι
ΕΙΣΕΝΤΙΘΗΜΙ,εἰσεντίθημι,,εἰσεντίθημι,place in,place in,place in,,,,,,http://logeion.uchicago.edu/index.html#εἰσεντίθημι
ΕΙΣΕΠΕΙΤΑ,εἰσέπειτα,,εἰσέπειτα,for hereafter,for hereafter,for hereafter,0,,,0,Adverb,http://logeion.uchicago.edu/index.html#εἰσέπειτα
ΕΙΣΕΠΙΔΗΜΕΩ,εἰσεπιδημέω,,εἰσεπιδημέω,visit a foreign state,visit a foreign state,visit a foreign state,,,,,,http://logeion.uchicago.edu/index.html#εἰσεπιδημέω
ΕΙΣΕΡΓΝΥΜΙ,εἰσέργνυμι,,εἰσέργνυμι,to shut up in,to shut up in,to shut up in,,,,,,http://logeion.uchicago.edu/index.html#εἰσέργνυμι
ΕΙΣΕΡΠΩ,εἰσέρπω,,εἰσέρπω,to go into,to go into,to go into,,,,,,http://logeion.uchicago.edu/index.html#εἰσέρπω
ΕΙΣΕΡΡΩ,εἰσέρρω,,εἰσέρρω,"to go into, get in;","to go into, get in;","to go into, get in;",,,,,,http://logeion.uchicago.edu/index.html#εἰσέρρω
ΕΙΣΕΡΣΙΣ,εἴσερσις,,εἴσερσις,binding in,binding in,binding in,,,,,,http://logeion.uchicago.edu/index.html#εἴσερσις
ΕΙΣΕΡΥΩ,εἰσερύω,,εἰσερύω,to draw into,to draw into,to draw into,,,,,,http://logeion.uchicago.edu/index.html#εἰσερύω
ΕΙΣΕΤΙ,εἰσέτι,,εἰσέτι,still yet,still yet,still yet,,,,,,http://logeion.uchicago.edu/index.html#εἰσέτι
ΕΙΣΕΥΠΟΡΕΩ,εἰσευπορέω,,εἰσευπορέω,procure in plenty,procure in plenty,procure in plenty,,,,,,http://logeion.uchicago.edu/index.html#εἰσευπορέω
ΕΙΣΕΧΩ,εἰσέχω,,εἰσέχω (Ion. ἐσέχω),"to stretch into, reach, extend","to stretch into, reach, extend","to stretch into, reach, extend",,,,,,http://logeion.uchicago.edu/index.html#εἰσέχω
ΕΙΣΗΓΕΟΜΑΙ,εἰσηγέομαι,,εἰσηγέομαι,"to bring in, introduce","to bring in, introduce","to bring in, introduce",,,,,,http://logeion.uchicago.edu/index.html#εἰσηγέομαι
ΕΙΣΗΓΗΜΑ,εἰσήγημα,,εἰσήγημα,"a proposition, motion","a proposition, motion","a proposition, motion",,,,,,http://logeion.uchicago.edu/index.html#εἰσήγημα
ΕΙΣΗΓΗΣΙΣ,εἰσήγησις,,εἰσήγησις,"a proposing, moving","a proposing, moving","a proposing, moving",,,,,,http://logeion.uchicago.edu/index.html#εἰσήγησις
ΕΙΣΗΓΗΤΕΟΝ,εἰσηγητέον,,εἰσηγητέον,one must move,one must move,one must move,,,,,,http://logeion.uchicago.edu/index.html#εἰσηγητέον
ΕΙΣΗΓΗΤΕΟΣ,εἰσηγητέος,,εἰσηγητέος,one must move,one must move,one must move,,,,,,http://logeion.uchicago.edu/index.html#εἰσηγητέος
ΕΙΣΗΓΗΤΗΣ,εἰσηγητής,,εἰσηγητής,"one who brings in, a mover, author","one who brings in, a mover, author","one who brings in, a mover, author",,,,,,http://logeion.uchicago.edu/index.html#εἰσηγητής
ΕΙΣΗΓΗΤΡΙΑ,εἰσηγήτρια,,εἰσηγήτρια,she that introduces,she that introduces,she that introduces,,,,,,http://logeion.uchicago.edu/index.html#εἰσηγήτρια
ΕΙΣΗΓΟΡΙΑ,εἰσηγορία,,εἰσηγορία,reproach,reproach,reproach,,,,,,http://logeion.uchicago.edu/index.html#εἰσηγορία
ΕΙΣΗΘΕΩ,εἰσηθέω,,εἰσηθέω,to inject by a syringe,to inject by a syringe,to inject by a syringe,,,,,,http://logeion.uchicago.edu/index.html#εἰσηθέω
ΕΙΣΗΚΩ,εἰσήκω,,εἰσήκω,to have come in,to have come in,to have come in,,,,,,http://logeion.uchicago.edu/index.html#εἰσήκω
ΕΙΣΗΛΥΣΙΑ,εἰσηλυσία,,εἰσηλυσία,"a coming in, entrance","a coming in, entrance","a coming in, entrance",,,,,,http://logeion.uchicago.edu/index.html#εἰσηλυσία
ΕΙΣΗΛΥΣΙΟΝ,εἰσηλύσιον,,εἰσηλύσιον,entrance-fee,entrance-fee,entrance-fee,,,,,,http://logeion.uchicago.edu/index.html#εἰσηλύσιον
ΕΙΣΗΛΥΣΙΣ,εἰσήλυσις,,εἰσήλυσις,"entrance, right of entrance","entrance, right of entrance","entrance, right of entrance",,,,,,http://logeion.uchicago.edu/index.html#εἰσήλυσις
ΕΙΣΘΕΣΙΣ,εἴσθεσις,,εἴσθεσις,putting in,putting in,putting in,,,,,,http://logeion.uchicago.edu/index.html#εἴσθεσις
ΕΙΣΘΕΩ,εἰσθέω,,εἰσθέω,"to run into, run up","to run into, run up","to run into, run up",,,,,,http://logeion.uchicago.edu/index.html#εἰσθέω
ΕΙΣΘΕΩΡΕΩ,εἰσθεωρέω,,εἰσθεωρέω,investigate,investigate,investigate,,,,,,http://logeion.uchicago.edu/index.html#εἰσθεωρέω
ΕΙΣΘΡΩΙΣΚΩ,εἰσθρῴσκω,,εἰσθρῴσκω,leap into,leap into,leap into,,,,,,http://logeion.uchicago.edu/index.html#εἰσθρῴσκω
ΕΙΣΘΡΩΣΚΩ,εἰσθρώσκω,,εἰσθρώσκω,to leap into,to leap into,to leap into,,,,,,http://logeion.uchicago.edu/index.html#εἰσθρώσκω
ΕΙΣΙΔΡΥΩ,εἰσιδρύω,,εἰσιδρύω,to build in,to build in,to build in,,,,,,http://logeion.uchicago.edu/index.html#εἰσιδρύω
ΕΙΣΙΖΟΜΑΙ,εἰσίζομαι,,εἰσίζομαι,to sit down in,to sit down in,to sit down in,,,,,,http://logeion.uchicago.edu/index.html#εἰσίζομαι
ΕΙΣΙΗΜΙ,εἰσίημι,,εἰσίημι (Ion. ἐσίημι) –ήσω –ῆκα,to send into,to send into,to send into,,,,,,http://logeion.uchicago.edu/index.html#εἰσίημι
ΕΙΣΙΘΜΗ,εἰσίθμη,,εἰσίθμη,an entrance,an entrance,an entrance,,,,,,http://logeion.uchicago.edu/index.html#εἰσίθμη
ΕΙΣΙΚΝΕΟΜΑΙ,εἰσικνέομαι,,εἰσικνέομαι,"to go into, penetrate","to go into, penetrate","to go into, penetrate",,,,,,http://logeion.uchicago.edu/index.html#εἰσικνέομαι
ΕΙΣΙΠΠΕΥΩ,εἰσιππεύω,,εἰσιππεύω,ride into,ride into,ride into,,,,,,http://logeion.uchicago.edu/index.html#εἰσιππεύω
ΕΙΣΙΤΕΟΝ,εἰσιτέον,,εἰσιτέον,one must go in,one must go in,one must go in,,,,,,http://logeion.uchicago.edu/index.html#εἰσιτέον
ΕΙΣΙΤΗΜΑ,εἰσίτημα,,εἰσίτημα,revenue,revenue,revenue,,,,,,http://logeion.uchicago.edu/index.html#εἰσίτημα
ΕΙΣΙΤΗΡΙΟΣ,εἰσιτήριος,,εἰσιτήριος,belonging to entrance,belonging to entrance,belonging to entrance,,,,,,http://logeion.uchicago.edu/index.html#εἰσιτήριος
ΕΙΣΙΤΗΤΕΟΝ,εἰσιτητέον,,εἰσιτητέον,one must go in,one must go in,one must go in,,,,,,http://logeion.uchicago.edu/index.html#εἰσιτητέον
ΕΙΣΙΤΗΤΕΟΣ,εἰσιτητέος,,εἰσιτητέος,one must go in,one must go in,one must go in,,,,,,http://logeion.uchicago.edu/index.html#εἰσιτητέος
ΕΙΣΙΤΗΤΟΣ,εἰσιτητός,,εἰσιτητός,accessible,accessible,accessible,,,,,,http://logeion.uchicago.edu/index.html#εἰσιτητός
ΕΙΣΙΤΥΧΗ,Εἰσιτύχη,,Εἰσιτύχη,Isis-Fortuna,Isis-Fortuna,Isis-Fortuna,,,,,,http://logeion.uchicago.edu/index.html#Εἰσιτύχη
ΕΙΣΚΑΘΙΗΜΙ,εἰσκαθίημι,,εἰσκαθίημι,dispatch to,dispatch to,dispatch to,,,,,,http://logeion.uchicago.edu/index.html#εἰσκαθίημι
ΕΙΣΚΑΘΟΡΑΩ,εἰσκαθοράω,,εἰσκαθοράω,look down upon,look down upon,look down upon,,,,,,http://logeion.uchicago.edu/index.html#εἰσκαθοράω
ΕΙΣΚΑΙΕΙΚΟΣΤΟΣ,εἱσκαιεικοστός,,εἱσκαιεικοστός,twenty-first,twenty-first,twenty-first,,,,,,http://logeion.uchicago.edu/index.html#εἱσκαιεικοστός
ΕΙΣΚΑΛΑΜΑΟΜΑΙ,εἰσκαλαμάομαι,,εἰσκαλαμάομαι,to haul in,to haul in,to haul in,,,,,,http://logeion.uchicago.edu/index.html#εἰσκαλαμάομαι
ΕΙΣΚΑΛΕΩ,εἰσκαλέω,,εἰσκαλέω,to call in,to call in,to call in,,,,,,http://logeion.uchicago.edu/index.html#εἰσκαλέω
ΕΙΣΚΑΤΑΒΑΙΝΩ,εἰσκαταβαίνω,,εἰσκαταβαίνω,to go down into,to go down into,to go down into,,,,,,http://logeion.uchicago.edu/index.html#εἰσκαταβαίνω
ΕΙΣΚΑΤΑΡΡΗΓΝΥΜΙ,εἰσκαταρρήγνυμι,,εἰσκαταρρήγνυμι,break inwards,break inwards,break inwards,,,,,,http://logeion.uchicago.edu/index.html#εἰσκαταρρήγνυμι
